SYNCount,NumberOfPackets,UniqSrcIPs,DNSCount,RSTCount,SSHCount
16,340,7,90,0,0
16,330,7,80,0,0
16,343,9,90,0,0
16,346,10,90,0,0
16,370,14,104,0,0
16,366,14,100,0,0
16,373,14,110,0,0
15,369,14,120,0,0
0,130,13,110,0,0
0,140,13,120,0,0
0,137,12,120,0,0
0,173,12,150,0,0
0,159,9,126,0,0
0,180,10,130,0,0
0,191,9,130,0,0
2,227,11,120,0,0
16,471,11,140,0,0
16,479,11,130,0,0
16,479,11,118,0,0
16,466,13,100,0,0
16,493,14,110,0,9
17,570,14,112,0,29
17,609,16,92,0,50
15,642,16,132,0,62
1,376,12,92,0,62
1,392,13,102,0,62
1,396,14,114,0,62
1,438,13,102,0,83
1,478,13,92,0,103
0,443,12,100,0,95
0,390,14,110,0,74
0,322,14,80,0,62
4,428,16,110,0,62
17,608,17,100,0,62
17,591,17,80,0,63
17,524,17,70,0,47
17,463,18,80,0,26
17,456,16,70,0,22
17,460,15,70,0,28
18,474,17,72,0,34
14,385,15,44,0,39
1,200,12,54,0,44
2,227,13,64,0,47
2,241,15,74,0,50
2,330,14,64,0,100
2,318,15,64,0,106
2,341,15,84,0,104
1,338,14,82,0,104
2,374,16,110,0,105
15,551,17,110,0,109
16,624,15,100,0,110
16,672,15,120,0,108
16,601,15,130,0,56
16,605,12,140,0,48
16,593,11,110,0,49
17,612,11,102,0,46
16,603,12,96,0,40
3,423,12,102,0,31
1,330,10,112,0,26
1,258,11,82,0,20
1,233,11,92,0,14
1,189,11,82,0,8
1,156,11,82,0,3
0,136,10,100,0,0
3,174,10,109,0,0
16,364,8,110,0,0
16,381,11,110,0,0
16,428,11,114,0,0
16,484,13,120,0,0
16,522,13,110,0,0
16,580,13,120,0,0
16,627,13,114,0,0
13,609,13,97,0,0
0,471,11,100,0,0
0,498,11,90,0,0
0,502,9,102,0,0
0,468,8,80,0,0
0,494,9,110,0,0
0,450,9,100,0,0
0,392,9,96,0,0
1,353,11,100,0,0
18,564,15,100,0,0
18,516,13,110,0,0
18,474,13,104,0,0
18,538,15,110,0,47
18,509,15,90,0,62
18,512,13,94,0,66
18,556,15,90,0,76
17,613,16,80,0,89
0,397,10,70,0,102
0,449,11,60,0,114
0,516,12,72,0,124
0,454,12,82,0,77
0,437,12,82,0,62
0,458,11,98,0,58
0,428,11,92,0,48
7,459,13,82,0,35
16,571,14,72,0,22
16,533,12,72,0,10
17,482,10,50,0,0
17,452,12,30,0,0
17,449,12,20,0,0
18,431,11,0,0,0
18,408,11,0,0,0
11,296,11,0,0,0
2,115,11,0,0,0
2,95,12,0,0,0
1,69,12,0,0,0
1,55,12,0,0,0
1,68,14,0,0,0
0,108,12,0,0,4
2,193,15,2,0,10
17,391,15,2,0,16
17,469,13,2,0,26
17,477,11,2,0,32
17,485,11,2,0,36
17,502,12,2,0,44
17,476,12,2,0,50
17,461,14,2,0,60
15,434,12,0,0,75
0,284,11,0,0,87
0,266,9,0,0,100
0,289,14,0,0,104
0,328,14,0,0,115
0,395,14,0,0,123
0,414,14,0,0,130
0,419,14,0,0,130
1,436,16,0,0,121
16,669,19,0,0,113
16,683,19,0,0,107
16,681,17,0,0,106
16,645,17,0,0,94
16,608,17,0,0,78
16,577,17,0,0,65
16,541,16,0,0,51
15,543,17,0,0,40
0,265,10,0,0,30
0,220,10,0,0,13
1,217,10,0,0,4
1,215,10,0,0,2
1,208,12,0,0,2
1,214,13,0,0,2
1,206,13,0,0,2
1,218,14,0,0,14
17,455,17,0,0,27
17,530,17,0,0,42
16,544,16,0,0,55
16,567,12,0,0,62
16,544,13,0,3,62
16,569,13,0,4,62
16,607,16,0,4,62
16,523,16,0,5,49
0,288,14,0,5,36
0,186,12,0,5,21
0,147,12,0,6,8
0,145,11,0,6,0
0,149,10,0,3,0
0,121,10,0,2,0
0,83,8,0,2,0
0,80,8,0,1,0
13,245,11,0,2,0
16,366,10,0,2,0
16,417,10,0,1,0
16,403,10,0,1,0
16,385,9,0,1,0
16,392,12,0,1,0
16,390,12,0,1,0
16,390,12,0,1,0
3,225,10,0,0,0
0,100,9,0,0,0
0,50,9,0,0,0
0,38,8,0,0,0
0,40,8,0,0,0
0,35,8,0,1,0
1,68,8,2,1,0
1,68,9,2,1,0
14,241,13,2,1,0
17,331,14,2,1,0
17,335,14,2,1,0
17,338,14,2,1,0
17,333,12,2,1,0
17,328,11,2,0,0
16,291,9,0,0,0
16,293,9,0,0,0
3,116,11,0,0,0
0,24,6,0,0,0
0,15,5,0,0,0
0,8,3,0,0,0
0,10,5,0,0,0
0,10,5,0,0,0
0,10,5,0,0,0
0,5,5,0,0,0
15,192,8,0,0,0
16,259,8,0,0,0
16,260,9,0,0,0
17,273,15,4,0,0
17,272,13,4,0,0
17,284,13,14,0,0
17,286,13,14,0,0
17,308,15,34,1,0
2,151,13,44,1,0
1,99,11,54,1,0
1,117,10,74,1,0
0,104,7,70,1,0
0,105,8,70,1,0
0,107,8,74,1,0
0,132,8,100,1,0
0,110,6,80,0,0
0,110,5,100,0,0
17,320,9,100,0,0
17,377,9,100,0,0
17,377,9,100,0,0
17,395,8,120,0,0
17,408,10,126,0,0
17,381,9,100,0,0
17,420,11,130,0,0
17,389,12,100,0,0
1,212,11,130,0,0
1,138,9,110,0,0
8,230,11,120,0,0
8,266,11,150,0,0
8,246,11,131,0,0
8,299,11,180,0,0
8,302,9,190,0,0
8,301,8,190,0,0
18,426,12,180,0,0
23,558,14,200,0,0
16,475,11,199,0,0
16,419,11,149,0,0
17,437,14,158,0,0
17,385,15,109,0,0
17,353,15,79,0,0
17,372,15,89,0,0
6,201,14,59,0,0
1,92,10,59,0,0
1,115,10,70,0,0
2,140,11,72,0,0
1,181,11,102,0,0
1,198,10,112,0,0
1,210,10,112,0,0
1,228,12,112,0,0
3,310,13,142,0,0
17,527,14,122,0,0
17,555,14,122,0,0
16,588,14,140,0,0
16,560,13,104,0,0
16,613,13,120,0,0
16,630,13,110,0,0
16,644,15,110,0,0
14,620,17,100,0,11
0,455,14,100,1,32
0,494,14,90,1,59
0,475,14,90,1,62
0,452,16,86,1,62
0,415,14,80,1,62
0,382,14,80,1,62
0,356,14,80,1,62
1,314,16,60,1,51
16,496,15,90,0,30
16,399,15,80,0,3
16,391,16,80,0,0
16,398,15,90,0,0
16,422,16,70,0,0
16,545,16,90,0,0
16,568,13,90,0,0
15,560,13,100,0,0
0,311,10,80,0,0
0,319,9,90,0,0
0,302,8,80,0,0
0,300,8,90,0,0
0,260,7,104,0,0
0,141,7,90,0,0
0,120,7,104,0,0
7,209,9,100,0,0
16,381,9,114,0,0
16,380,9,110,0,0
16,390,9,120,0,0
16,385,9,110,0,0
16,377,9,106,0,0
16,396,9,120,0,0
16,408,9,126,0,0
9,334,10,130,0,0
0,206,9,142,0,0
0,245,9,172,0,0
1,309,10,232,0,0
1,339,13,260,0,0
1,366,13,286,0,0
1,402,14,312,0,8
1,449,14,348,0,18
2,512,17,374,0,34
17,731,17,394,0,49
17,841,17,434,0,66
16,832,16,398,0,82
16,858,14,402,0,97
16,900,13,422,0,108
16,938,12,444,0,116
16,897,13,422,0,106
15,857,12,432,0,90
0,639,11,430,0,75
0,536,9,406,0,58
0,518,10,408,0,42
1,506,12,404,0,27
1,484,12,394,0,16
1,448,11,372,0,0
1,453,11,378,0,0
1,453,9,344,0,0
16,732,12,310,0,0
17,757,12,268,0,0
17,708,12,232,0,0
16,766,13,204,0,0
16,765,13,178,0,0
16,760,17,132,0,29
17,845,19,92,0,64
17,1006,19,100,0,97
2,804,19,92,0,126
1,746,17,92,0,126
1,825,16,82,0,126
1,777,16,72,0,126
1,742,15,52,0,126
1,686,13,52,0,97
1,699,15,54,0,77
1,629,13,54,0,61
1,561,12,42,0,47
1,609,12,32,0,62
2,687,14,32,0,62
10,739,14,32,0,62
17,869,15,42,0,62
17,913,15,52,0,62
16,847,15,40,0,47
16,743,15,40,0,30
16,695,15,50,0,15
16,640,13,60,0,0
15,631,12,70,0,0
7,546,12,100,0,0
0,398,8,90,0,0
0,403,8,100,0,0
0,435,9,109,0,0
0,423,9,100,0,0
0,407,10,90,0,0
0,542,10,80,0,0
0,382,9,70,0,0
0,428,9,50,0,0
11,598,12,50,0,10
17,700,17,30,0,21
17,697,16,21,0,34
17,719,18,10,0,48
17,761,17,10,0,62
17,622,18,20,0,62
17,622,18,20,0,62
17,543,18,10,0,62
6,373,18,10,0,52
1,237,15,20,0,41
1,141,16,30,1,28
1,96,12,30,1,14
1,63,10,40,1,0
1,145,11,40,1,0
1,311,12,60,1,0
2,429,14,60,1,0
3,646,14,72,1,0
2,772,12,92,1,0
2,853,11,82,0,0
2,988,12,102,0,0
2,1075,12,92,0,0
19,1374,15,94,0,0
19,1317,15,94,0,0
18,1298,14,104,0,0
17,1175,16,102,0,3
17,1138,16,82,0,7
17,1170,18,92,0,12
17,1158,17,92,0,18
17,1160,17,102,0,21
1,863,16,102,0,26
1,779,14,92,0,31
1,712,12,102,0,36
1,634,12,93,0,38
1,555,11,102,0,38
2,448,11,92,0,37
8,427,11,92,0,37
23,557,14,102,0,38
24,546,14,92,0,36
24,545,14,82,0,31
24,523,14,62,0,26
24,504,14,61,0,21
24,475,14,42,0,17
23,454,13,42,0,13
18,370,12,24,0,7
3,143,11,4,0,3
1,72,8,12,0,0
1,50,8,12,0,0
1,37,6,12,0,0
1,38,7,12,0,0
1,37,7,12,0,0
1,38,8,12,0,0
4,99,12,20,0,0
16,289,12,20,0,0
16,276,10,10,0,0
16,279,13,10,0,1
16,280,13,10,0,1
16,282,13,10,0,2
16,281,13,10,0,2
16,283,12,10,0,2
12,216,11,4,0,3
0,30,8,10,0,3
0,30,8,10,0,3
0,35,7,20,0,2
0,34,6,20,0,2
0,41,6,30,0,1
0,49,7,30,0,2
0,46,7,30,0,2
15,221,8,30,0,1
16,291,8,30,0,1
16,291,8,30,0,1
16,281,8,20,0,1
16,281,8,20,0,1
16,307,12,20,0,1
16,361,10,20,0,19
16,432,10,20,0,41
1,316,11,26,0,56
0,304,9,20,0,78
0,347,10,30,0,94
0,382,10,30,0,112
0,409,10,40,0,120
0,383,10,40,0,120
0,332,10,50,0,101
2,304,14,50,0,84
16,501,16,50,0,80
17,505,14,60,0,70
17,545,15,50,0,63
23,609,18,50,0,54
48,915,20,52,0,57
61,1079,20,42,0,62
61,1078,20,42,0,62
59,1045,20,52,0,57
45,777,15,42,0,46
44,719,15,42,0,34
44,636,12,42,0,25
38,537,9,42,0,16
13,218,11,40,0,5
0,56,7,40,0,3
0,76,8,40,0,8
0,81,8,30,0,12
1,131,10,50,0,18
16,392,11,50,0,23
16,402,11,50,0,27
16,420,11,50,0,31
16,434,11,50,0,37
16,446,11,60,0,38
16,433,11,50,0,38
24,537,13,60,0,38
23,511,14,50,0,36
9,274,12,42,0,36
9,301,14,62,0,35
9,301,14,72,0,31
9,283,12,72,0,25
9,259,12,62,0,21
9,269,11,86,0,16
1,159,11,82,0,12
2,162,14,72,0,8
16,363,15,80,0,3
16,329,12,60,0,0
16,313,11,50,0,0
16,306,11,40,0,0
16,312,11,40,0,0
16,288,11,16,0,0
17,332,15,10,0,0
16,316,14,10,0,0
1,87,10,0,0,0
1,98,12,10,0,0
1,111,11,20,0,0
1,118,11,30,0,0
1,147,13,40,0,0
1,153,13,40,0,0
7,275,16,60,1,0
28,507,16,70,1,0
28,544,18,90,1,5
40,740,20,100,1,18
44,889,21,110,1,33
44,938,22,120,1,45
44,962,20,120,1,59
44,976,20,140,1,59
37,810,14,120,0,59
16,567,13,110,0,59
16,554,11,120,0,54
4,345,11,100,0,41
0,181,7,80,0,26
0,142,7,80,0,14
0,103,7,70,0,0
0,131,7,64,0,0
0,185,5,90,0,0
0,222,7,90,0,0
0,232,7,100,0,0
12,380,10,100,0,0
16,478,10,100,0,0
16,492,10,114,0,0
16,498,10,140,0,0
17,471,10,146,0,0
17,429,10,140,0,0
17,413,7,160,0,0
17,373,7,120,0,0
5,244,7,140,0,0
5,208,4,160,0,0
7,232,5,156,0,0
7,206,5,130,0,0
7,193,7,110,0,0
7,202,7,120,0,0
7,182,7,100,0,0
7,196,9,110,0,0
14,270,14,90,0,0
19,412,15,110,0,0
17,377,13,100,0,0
17,381,14,100,0,0
23,469,13,120,0,0
23,442,13,90,0,0
23,455,12,100,0,0
23,476,13,120,0,0
16,397,11,130,0,0
7,199,8,90,0,0
7,204,9,94,0,0
7,222,9,110,0,0
0,153,8,120,0,0
0,179,9,140,0,1
0,174,10,130,0,3
0,167,10,110,0,7
14,345,12,112,0,10
16,435,13,120,0,12
16,452,12,126,0,15
16,433,12,110,0,15
16,407,13,80,0,15
16,420,13,102,0,14
16,432,11,120,0,12
16,475,13,172,0,8
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
0,136,7,82,0,0
0,123,8,72,0,0
0,109,9,62,0,0
0,123,9,68,0,0
16,346,13,63,0,0
16,387,14,72,0,0
16,376,14,72,0,0
17,396,14,64,0,0
17,403,14,74,0,0
17,409,13,82,0,0
17,422,10,92,0,0
17,422,11,92,0,0
1,199,9,91,0,0
1,152,7,82,0,0
1,132,8,62,0,0
0,108,8,60,0,0
0,101,7,50,0,0
0,99,7,40,0,0
0,136,9,30,0,0
16,389,11,20,0,0
16,433,11,22,0,0
18,465,13,36,0,0
18,480,12,46,0,0
19,467,12,36,0,0
21,470,13,36,0,0
21,458,13,38,0,0
22,410,13,38,0,0
6,161,14,58,0,0
6,117,12,56,0,0
4,111,10,58,0,0
4,105,10,52,0,0
4,188,12,72,0,21
4,331,14,82,0,74
4,469,13,80,0,138
11,638,16,92,7,158
19,776,16,84,7,161
20,790,16,94,7,164
20,816,15,78,7,177
20,898,15,94,7,200
19,892,15,84,7,202
18,824,17,74,7,167
18,703,17,84,7,106
10,547,14,72,0,90
3,419,11,72,0,90
5,410,11,62,0,87
5,352,9,62,0,74
5,275,9,52,0,51
6,227,9,62,0,28
6,161,7,62,0,10
7,147,7,52,0,7
9,166,9,72,0,3
23,338,8,60,0,0
22,383,8,60,0,0
22,400,8,60,0,0
22,404,8,64,0,0
21,384,11,50,0,0
21,399,11,70,0,0
20,416,11,80,0,0
18,401,11,70,0,0
3,212,10,70,0,0
1,177,8,80,0,0
1,188,8,90,0,0
1,191,8,86,0,0
1,207,8,84,0,0
0,191,8,80,0,0
0,181,9,80,0,0
3,201,12,70,0,0
16,400,12,80,0,0
16,381,12,70,0,0
16,365,12,70,0,0
16,363,12,80,0,0
16,355,10,96,0,0
16,338,9,80,0,0
16,346,8,90,0,0
13,315,7,100,0,0
0,111,6,104,0,0
1,102,7,94,0,0
1,127,6,116,0,0
1,125,6,114,0,0
1,135,6,124,0,0
1,145,6,134,0,0
2,133,10,114,0,0
16,324,10,124,0,0
17,392,8,130,0,0
16,393,9,130,0,0
16,390,9,132,0,0
16,382,10,120,0,0
16,353,10,90,0,0
16,348,10,80,0,0
15,390,10,130,0,0
1,194,11,110,0,0
0,116,8,90,0,0
0,132,7,100,0,0
0,116,7,76,0,0
0,117,7,80,0,0
0,124,7,82,0,0
0,127,6,90,0,0
1,92,8,50,0,0
16,333,9,50,0,0
16,334,9,50,0,0
16,324,9,50,0,0
16,312,9,40,0,0
16,301,9,30,0,0
16,317,9,52,0,0
16,338,10,70,0,0
15,329,10,60,0,0
0,112,7,90,0,0
0,115,7,100,0,0
0,125,7,110,0,0
0,119,7,110,0,0
0,148,8,130,0,0
0,127,8,106,0,0
1,141,8,104,0,0
2,182,10,120,0,0
17,335,12,100,0,0
17,398,13,90,0,0
17,385,13,74,0,0
17,411,13,100,0,0
17,395,13,90,0,0
17,398,13,90,0,0
16,368,11,76,0,0
15,331,11,70,0,0
0,193,9,102,0,0
0,140,6,120,0,0
0,138,8,116,0,0
0,131,8,100,0,0
0,142,8,110,0,0
0,155,8,120,0,0
0,155,8,120,0,0
0,176,9,130,0,0
16,387,13,114,0,0
16,409,13,112,0,0
17,437,15,112,0,3
17,571,15,132,0,77
17,603,15,132,0,91
20,593,14,122,0,91
20,635,14,142,0,91
20,624,14,132,0,91
4,411,11,146,0,91
4,388,10,140,0,91
4,363,10,140,0,88
6,234,10,120,0,14
6,194,9,110,0,0
4,216,10,120,0,0
6,208,9,100,0,0
7,198,11,90,0,0
7,199,11,50,0,0
17,302,10,50,0,0
22,429,11,50,0,0
21,426,11,50,0,0
21,428,10,50,0,0
21,413,9,50,0,0
20,372,9,40,0,0
19,400,11,50,0,0
19,392,11,60,0,0
9,323,11,70,0,0
3,199,8,80,0,0
3,204,8,90,0,0
3,197,6,90,0,0
2,261,7,90,0,36
1,335,7,90,0,81
1,365,7,100,0,107
1,380,7,140,0,107
11,451,8,120,1,107
17,569,9,110,1,107
16,564,9,110,1,107
16,564,9,110,1,107
16,511,11,110,1,77
16,472,12,130,1,38
16,426,12,110,1,18
16,411,12,80,1,23
6,321,13,90,0,30
0,209,10,90,0,35
0,222,10,80,0,43
0,232,10,78,0,47
0,225,10,70,0,47
7,277,8,50,0,46
7,281,7,64,0,44
7,263,8,60,0,39
11,285,8,50,0,32
23,471,9,60,0,27
23,447,9,60,0,19
23,429,11,52,0,15
23,414,11,50,0,9
16,335,11,60,0,4
16,322,9,56,0,0
16,314,8,50,0,0
12,268,8,60,0,0
0,88,5,70,0,0
7,170,6,80,0,0
7,167,6,80,0,0
7,172,6,90,0,0
7,181,5,100,0,0
7,193,7,110,0,0
7,189,9,100,0,0
22,379,13,108,0,0
23,450,13,110,0,0
16,358,12,90,0,0
16,371,12,100,0,0
16,361,12,90,0,0
16,338,12,70,0,0
16,383,12,50,0,41
16,438,11,50,0,72
1,243,11,32,0,72
0,159,9,10,0,72
0,172,9,20,0,72
0,162,9,10,0,72
0,168,9,10,0,72
0,185,9,20,0,72
0,115,9,20,0,31
3,104,10,20,0,0
16,296,10,20,0,0
16,296,9,30,0,0
16,285,9,20,0,0
16,283,10,20,0,0
16,281,10,20,0,2
16,310,10,20,0,13
16,358,10,30,0,25
13,344,10,30,0,37
0,181,7,30,0,48
0,206,7,20,0,60
0,211,7,20,0,62
0,211,8,20,0,62
0,217,8,30,0,60
0,172,6,20,0,49
1,129,8,10,0,37
16,278,9,10,0,25
16,301,9,10,0,14
16,266,9,10,0,2
16,259,7,10,0,0
16,258,6,10,0,0
16,256,6,0,0,0
16,274,8,10,0,0
15,278,8,10,0,0
0,103,8,10,0,0
0,65,6,20,0,0
0,86,6,30,0,0
0,106,6,40,0,0
0,120,6,40,0,0
0,124,6,40,0,0
0,127,6,40,0,0
1,135,8,40,0,0
16,358,8,42,0,0
16,393,10,50,0,2
16,392,12,40,0,4
16,407,12,40,0,9
16,417,11,40,0,13
16,437,11,50,0,17
16,452,11,50,0,21
15,460,11,50,0,27
0,257,10,58,0,30
0,228,9,40,0,32
0,226,8,40,0,34
0,216,8,40,0,32
1,227,10,40,0,31
1,217,9,34,0,31
1,204,9,30,0,30
13,351,14,30,0,29
17,452,14,30,0,29
17,455,13,40,0,28
17,456,13,50,0,24
17,440,13,40,0,21
16,424,11,50,0,18
16,434,11,66,0,14
16,417,12,60,0,11
4,251,11,60,0,6
0,149,7,70,0,3
0,139,6,70,0,0
0,139,6,70,0,0
0,136,6,70,0,0
0,130,6,70,0,0
0,98,6,50,0,0
5,165,7,60,0,0
16,455,9,60,0,70
16,430,10,40,0,71
16,471,11,40,0,88
16,533,11,40,0,111
16,604,12,50,0,133
16,593,11,40,0,133
16,604,11,50,0,133
11,530,11,40,0,133
0,238,8,44,0,63
0,260,6,70,0,62
0,201,6,60,0,45
0,131,6,60,0,22
0,84,3,80,0,0
0,92,3,90,0,0
1,96,5,90,0,0
13,250,6,90,0,0
16,341,6,96,0,0
16,315,6,70,0,0
16,315,6,70,0,0
16,304,5,60,0,0
16,274,5,30,0,0
16,295,6,50,0,0
15,288,8,40,0,0
3,148,9,50,0,0
0,53,6,40,0,0
0,53,6,40,0,0
0,53,6,40,0,0
0,63,6,50,0,0
0,75,6,60,0,0
0,44,6,30,0,0
2,66,7,30,0,0
16,285,7,30,0,0
16,296,8,40,0,0
16,306,8,50,0,0
16,316,8,60,0,0
16,306,8,50,0,0
16,312,9,50,0,2
16,337,9,60,0,7
14,335,9,70,0,13
0,124,6,70,0,17
2,162,6,71,0,22
24,381,6,70,0,27
24,413,6,90,0,31
24,426,6,94,0,34
25,440,7,102,0,33
25,425,7,102,0,28
36,540,9,102,0,22
41,645,10,102,0,18
39,626,12,119,0,13
17,413,11,122,0,8
17,392,12,92,0,11
17,457,12,108,0,27
16,480,10,90,0,45
16,553,10,110,0,62
5,420,10,110,0,62
0,306,9,110,0,62
0,338,8,92,0,83
0,395,7,100,0,104
0,441,8,110,0,117
0,364,8,90,0,98
0,314,8,90,0,79
7,357,11,94,0,62
16,512,12,90,0,62
16,519,12,100,0,62
16,457,12,90,0,41
16,387,12,70,0,20
16,333,9,70,0,0
16,337,8,70,0,0
16,342,8,80,0,0
9,226,8,56,0,0
0,71,5,60,0,0
5,151,7,40,0,27
7,259,7,50,0,63
7,344,7,60,0,103
7,385,7,70,0,120
7,390,6,80,0,120
9,469,10,90,0,131
23,739,11,110,0,143
23,764,11,100,0,155
18,722,10,120,0,140
16,659,9,110,0,119
16,582,10,110,0,79
16,548,8,110,0,62
16,540,8,100,0,62
14,451,8,80,0,51
0,181,5,60,0,39
0,157,6,70,0,27
0,114,9,60,0,15
0,79,7,70,0,0
0,70,9,60,0,0
0,64,9,50,0,0
0,64,10,50,0,0
5,138,12,50,0,0
16,326,13,60,0,0
16,326,12,60,0,0
16,321,12,60,0,0
16,338,12,70,0,2
16,352,12,80,0,2
16,381,12,90,0,10
16,442,11,110,0,24
11,426,11,120,0,40
0,293,9,120,0,55
0,331,8,134,0,63
0,327,8,130,0,63
0,310,8,120,0,61
0,294,6,110,0,61
0,261,6,100,0,53
0,198,6,80,0,39
16,342,9,80,0,23
16,345,8,70,0,8
16,309,7,56,0,1
16,385,9,60,0,36
16,379,11,50,0,36
16,391,11,60,0,36
16,381,11,50,0,36
16,386,13,50,0,36
0,196,12,52,0,36
0,139,10,50,0,36
0,136,9,50,0,35
0,67,8,50,0,0
0,65,7,50,0,0
0,64,6,50,0,0
0,96,7,80,0,0
1,106,8,90,0,0
15,274,9,78,0,0
16,336,9,70,0,0
16,365,9,80,0,0
16,352,9,70,0,0
22,407,10,70,0,0
23,414,10,60,0,0
23,395,9,40,0,0
22,397,9,40,0,0
8,229,11,40,0,0
7,164,8,40,0,0
7,143,8,30,0,0
7,155,9,34,0,0
1,107,9,40,0,0
0,99,8,50,0,0
0,90,8,40,0,0
0,93,7,50,0,0
12,242,10,50,0,0
16,326,11,50,0,0
16,318,10,50,0,0
16,306,8,46,0,0
16,298,9,40,0,0
16,298,9,40,0,0
16,314,7,60,0,0
16,304,7,50,0,0
5,149,9,50,0,0
1,59,5,50,0,0
1,63,6,50,0,0
1,65,7,50,0,0
1,65,7,50,0,0
1,55,7,40,0,0
1,55,7,40,0,0
1,55,7,40,0,0
12,208,10,50,0,0
16,316,10,50,0,0
16,324,10,50,0,0
16,341,8,60,0,0
16,378,7,80,0,0
16,390,7,80,0,0
16,416,8,90,0,0
16,428,9,90,0,0
4,269,9,80,0,0
0,169,6,90,0,0
0,147,6,80,0,0
0,128,6,70,0,0
0,100,6,60,0,0
0,98,6,70,0,0
0,72,6,60,0,0
1,62,6,50,0,0
16,313,8,60,0,0
16,382,11,74,0,0
16,446,11,80,0,0
16,500,11,90,0,0
17,543,16,94,0,2
17,559,17,94,0,7
17,598,17,74,0,24
16,645,17,84,0,40
2,457,14,74,0,55
2,410,13,52,0,64
2,353,14,46,0,64
2,342,14,76,0,64
1,296,11,62,0,64
1,275,11,52,0,59
1,242,12,72,0,42
7,272,14,62,0,26
16,373,14,62,0,11
16,373,12,86,0,2
16,385,12,102,0,2
16,357,14,72,0,3
16,362,12,82,0,1
16,363,12,82,0,1
16,343,11,62,0,1
10,267,11,72,0,1
0,106,8,72,0,1
0,77,7,46,0,1
0,71,7,40,0,1
0,70,7,40,0,0
0,73,5,40,0,0
0,69,7,40,0,0
1,79,10,50,0,0
16,291,11,44,0,0
16,323,11,60,0,0
16,340,11,80,0,0
16,327,11,70,0,0
16,323,10,70,0,0
16,318,8,70,0,0
16,316,6,70,0,0
15,312,5,70,0,0
0,108,5,86,0,0
0,84,4,80,0,0
0,85,4,80,0,0
0,86,4,80,0,0
0,96,8,74,0,4
0,145,8,90,0,15
0,191,8,100,0,27
8,318,10,100,0,38
16,520,11,114,0,51
16,548,10,110,0,62
16,537,10,100,0,62
16,547,10,110,0,62
16,557,8,136,0,58
16,508,8,120,0,47
16,473,9,120,0,35
8,364,9,140,0,24
0,164,6,126,0,12
0,162,6,130,0,10
0,185,6,120,0,21
0,229,5,130,0,33
0,224,5,100,0,41
0,266,7,100,0,54
5,350,8,90,0,64
16,502,9,60,0,64
16,499,9,60,0,63
16,466,9,54,0,54
16,449,9,70,0,43
16,414,9,70,0,31
16,389,9,70,0,23
16,373,9,90,0,10
11,278,8,90,0,0
0,117,6,110,0,0
0,101,6,94,0,0
0,123,6,116,0,0
0,121,6,114,0,0
0,118,6,110,0,0
0,128,6,120,0,0
0,92,3,90,0,0
16,319,8,90,0,0
16,357,9,80,0,0
16,374,9,76,0,0
16,380,9,60,0,0
16,385,10,46,0,0
16,390,10,52,0,0
16,380,10,42,0,0
16,390,10,52,0,0
0,181,9,52,0,0
0,150,6,52,0,0
0,147,6,52,0,0
0,127,5,42,0,0
0,146,4,62,0,0
0,151,5,50,0,0
0,177,5,60,0,0
0,182,5,50,0,0
16,396,10,60,0,5
16,492,10,60,0,18
16,544,10,70,0,32
16,595,10,80,0,45
16,616,10,70,0,57
16,622,10,70,0,62
16,606,9,70,0,62
16,616,12,90,0,64
0,486,11,93,0,59
0,410,9,100,0,46
0,362,10,112,0,32
0,329,10,132,0,19
0,320,12,142,0,7
0,314,10,132,0,2
0,368,11,152,0,2
11,517,11,142,0,0
16,568,13,159,0,0
17,566,13,166,0,0
17,554,12,154,0,0
17,534,12,134,0,0
17,496,12,126,0,0
17,479,12,136,0,0
17,445,11,136,0,0
6,272,11,126,0,0
1,119,7,96,0,0
0,77,3,76,0,0
0,93,3,92,0,0
0,94,4,92,0,0
0,117,5,80,0,0
0,258,8,72,0,8
3,304,9,46,0,21
13,463,12,46,0,35
25,694,13,46,0,49
25,770,13,82,0,63
25,749,13,56,0,64
25,742,12,48,0,64
25,717,12,58,0,64
25,567,13,56,0,56
22,523,13,52,0,43
12,398,13,52,0,29
0,202,10,52,0,15
0,160,10,12,0,1
0,170,10,12,0,0
1,226,12,14,0,8
1,264,12,16,0,20
8,385,13,26,0,30
8,394,13,38,0,39
21,562,14,48,0,49
24,643,14,48,0,59
24,616,15,48,0,62
24,611,14,58,0,62
23,553,12,56,0,54
23,523,12,62,0,42
16,411,11,62,0,32
16,407,9,50,0,36
3,353,9,42,0,75
0,248,6,52,0,65
0,248,6,62,0,62
0,278,6,92,0,62
0,276,6,90,0,62
0,258,6,72,0,62
0,248,6,62,0,62
0,231,6,82,0,49
6,167,6,80,0,0
16,329,6,80,0,0
16,330,5,80,0,0
16,311,6,60,0,0
16,312,7,60,0,0
16,323,7,70,0,0
16,335,8,80,0,0
16,325,8,70,0,0
10,240,8,70,0,0
0,77,5,70,0,0
0,191,9,80,0,4
0,366,9,70,0,10
0,399,8,80,0,17
0,409,8,70,0,24
0,423,7,70,0,29
0,469,8,90,0,37
10,619,10,90,0,44
23,884,11,90,0,50
23,838,11,90,0,53
