NumberOfPackets1,SYNCount60,UniqSrcIps60,DNSCount60,RSTCount32,RSTCount60,SSHCount60
36,74,38,192,0,0,3
30,67,34,222,0,0,3
36,59,32,258,0,0,3
40,59,32,294,0,0,3
30,59,32,324,0,0,3
40,60,33,360,0,0,3
45,60,34,390,0,0,3
37,60,34,426,0,0,3
32,52,33,458,0,0,3
36,51,32,494,0,0,3
30,51,32,524,0,0,3
36,51,32,560,0,0,3
54,51,32,596,0,0,3
55,54,32,608,0,0,3
0,54,32,608,0,0,3
100,63,34,608,0,0,3
0,63,34,608,0,0,3
5,60,34,608,0,0,4
0,60,34,608,0,0,4
0,60,34,608,0,0,4
80,66,37,610,0,0,4
23,67,37,610,0,0,4
20,67,37,610,0,0,4
13,67,37,610,0,0,4
9,67,37,610,0,0,4
2,67,38,610,0,0,4
50,66,39,610,0,0,6
141,54,39,610,0,0,11
112,46,35,610,0,0,27
55,47,35,636,0,0,27
12,47,35,636,0,0,27
12,47,35,636,0,0,27
35,47,35,638,0,0,49
8,47,35,638,0,0,50
3,47,35,638,0,0,50
3,47,35,638,0,0,50
3,47,35,638,0,0,50
4,47,35,638,0,0,50
0,47,35,638,0,0,50
5,47,35,638,0,0,50
3,47,35,638,0,0,47
16,49,36,640,0,0,47
3,41,34,640,0,0,47
3,41,34,640,0,0,47
69,44,36,642,0,0,47
7,44,36,642,0,0,47
16,44,37,642,0,0,48
53,44,37,642,0,0,68
252,44,37,642,0,0,276
24,44,37,642,0,0,278
564,43,36,638,0,0,787
255,43,35,640,0,0,996
381,43,34,640,0,0,1307
28,43,34,640,0,0,1308
18,43,34,640,0,0,1308
13,43,34,634,0,0,1308
17,42,33,596,0,0,1308
16,42,33,560,0,0,1308
11,29,33,526,0,0,1308
12,27,33,492,0,0,1308
15,27,33,456,0,0,1308
17,27,33,426,0,0,1308
7,27,33,390,0,0,1308
2,27,33,354,0,0,1308
30,28,33,328,0,0,1308
69,32,34,294,0,0,1308
237,53,33,264,0,0,1308
87,61,33,228,0,0,1308
0,61,33,196,0,0,1308
0,61,33,160,0,0,1308
2,61,33,130,0,0,1308
4,61,33,94,0,0,1308
20,62,33,62,0,0,1308
3,59,32,50,0,0,1308
0,59,32,50,0,0,1308
2,50,29,50,0,0,1308
8,50,29,50,0,0,1312
1,50,29,50,0,0,1311
52,52,30,50,0,0,1311
250,72,31,50,0,0,1311
2,66,29,48,0,0,1311
0,65,29,48,0,0,1311
3,65,29,48,0,0,1312
0,65,29,48,0,0,1312
0,65,29,48,0,0,1312
0,65,29,48,0,0,1312
2,65,29,48,0,0,1310
1,64,29,48,0,0,1305
0,64,29,46,0,0,1289
34,65,32,20,0,0,1289
52,65,32,20,0,0,1289
78,65,31,20,0,0,1289
0,65,31,18,0,0,1267
0,65,31,18,0,0,1266
37,67,33,18,0,0,1266
0,67,33,18,0,0,1266
0,67,33,18,0,0,1266
1,67,33,18,0,0,1266
0,67,33,18,0,0,1266
0,67,33,18,0,0,1266
0,67,33,18,0,0,1266
27,66,33,18,0,0,1266
27,67,34,20,0,0,1266
2,67,34,20,0,0,1266
0,64,32,18,0,0,1266
2,64,32,18,0,0,1266
1,64,32,18,0,0,1265
1,64,32,18,0,0,1245
0,64,32,18,0,0,1037
1,64,33,18,0,0,1035
3,64,33,18,0,0,526
0,64,32,16,0,0,317
1,64,32,16,0,0,6
2,64,31,16,0,0,5
0,64,31,16,0,0,5
0,64,31,16,0,0,5
3,64,31,16,0,0,5
1,64,31,16,0,0,5
0,64,31,16,0,0,5
0,64,31,14,0,0,5
0,64,31,14,0,0,5
0,64,31,14,0,0,5
0,64,30,14,0,0,5
4,64,30,14,0,0,5
0,63,30,10,0,0,5
0,58,29,8,0,0,5
0,37,28,8,0,0,5
1,29,26,8,0,0,5
0,29,26,8,0,0,5
0,29,26,8,0,0,5
0,29,26,8,0,0,5
15,29,26,8,0,0,5
11,28,25,4,0,0,5
0,28,24,4,0,0,5
2,28,25,4,0,0,5
2,28,25,4,0,0,5
3,28,24,4,0,0,1
146,42,26,4,0,0,1
0,40,26,4,0,0,1
0,20,23,4,0,0,1
2,20,23,4,0,0,1
0,20,23,4,0,0,1
0,20,22,4,0,0,0
0,20,22,4,0,0,0
0,20,22,4,0,0,0
0,20,22,4,0,0,0
2,20,22,4,0,0,0
1,20,22,4,0,0,0
0,20,22,4,0,0,0
0,18,18,4,0,0,0
24,19,19,4,0,0,0
0,19,19,4,0,0,0
0,19,19,4,0,0,0
2,19,20,4,0,0,0
0,17,18,4,0,0,0
11,18,19,4,0,0,0
0,18,19,4,0,0,0
1,18,19,4,0,0,0
0,18,19,4,0,0,0
0,18,19,4,0,0,0
0,18,19,4,0,0,0
0,17,18,2,0,0,0
0,16,17,0,0,0,0
1,16,16,0,0,0,0
0,16,16,0,0,0,0
2,16,16,0,0,0,0
0,16,16,0,0,0,0
3,16,17,0,0,0,0
0,16,17,0,0,0,0
0,16,17,0,0,0,0
92,23,23,2,0,0,0
144,34,24,2,0,0,0
0,34,23,2,0,0,0
5,34,24,2,0,0,3
0,34,24,2,0,0,3
1,34,25,2,0,0,4
3,34,25,2,0,0,4
33,35,26,6,0,0,4
4,35,26,6,0,0,5
0,35,26,6,0,0,5
0,35,26,6,0,0,5
2,35,26,6,0,0,5
0,35,26,6,0,0,5
2,35,26,6,0,0,5
0,35,26,6,0,0,5
10,35,26,8,0,0,8
0,35,26,8,0,0,8
7,35,27,8,0,0,8
3,35,27,8,0,0,8
3,35,27,8,0,0,8
10,35,27,8,0,0,11
3,35,27,8,0,0,11
6,35,25,8,0,0,11
15,36,27,8,0,0,11
9,36,28,8,0,0,11
192,48,28,8,0,0,11
6,48,28,8,0,0,11
10,34,27,8,0,0,11
10,34,28,8,0,0,11
6,34,28,8,0,0,11
6,34,28,8,0,0,11
11,35,28,8,0,0,11
8,35,28,8,0,0,11
18,36,28,8,0,0,11
9,36,28,8,0,0,12
21,37,28,8,0,0,12
8,37,28,8,0,0,12
27,38,28,8,0,0,12
68,42,28,8,0,0,14
105,49,28,8,0,0,14
6,48,27,8,0,0,14
146,49,27,8,0,0,14
9,49,27,8,0,0,15
0,49,27,8,0,0,15
6,49,27,8,0,0,15
44,52,29,8,0,0,15
68,57,30,8,0,0,15
7,57,30,8,0,0,15
11,58,32,8,0,0,15
31,59,34,10,0,0,15
39,60,35,10,0,0,15
213,73,35,12,0,0,15
133,85,35,12,0,0,15
3,85,35,12,0,0,15
28,86,36,12,0,0,15
8,86,36,12,0,0,15
3,86,36,12,0,0,15
4,86,36,12,0,0,15
12,87,37,12,0,0,18
77,88,39,12,0,0,39
86,82,38,10,0,0,81
143,80,38,10,0,0,92
48,81,39,10,0,0,102
80,81,39,10,0,0,141
5,81,39,10,0,0,141
27,82,39,10,0,0,140
135,92,39,10,0,0,140
4,91,38,6,0,0,140
25,92,40,6,0,0,139
0,92,40,6,0,0,139
3,92,40,6,0,0,139
2,92,40,6,0,0,139
2,92,40,6,0,0,139
4,92,40,6,0,0,139
3,92,40,6,0,0,140
0,92,40,4,0,0,137
25,93,40,4,0,0,137
2,93,40,4,0,0,137
0,93,40,4,0,0,137
0,93,40,4,0,0,137
0,93,40,4,0,0,134
1,93,40,4,0,0,134
0,93,40,4,0,0,134
0,92,39,4,0,0,134
0,92,39,4,0,0,134
2,80,39,4,0,0,134
2,80,39,4,0,0,134
1,80,39,4,0,0,134
0,80,36,4,0,0,134
0,80,36,4,0,0,134
0,80,36,4,0,0,134
0,79,36,4,0,0,134
2,79,37,4,0,0,134
0,78,37,4,0,0,134
6,78,37,4,0,0,133
3,77,37,4,0,0,133
5,77,37,4,0,0,133
21,77,37,8,0,0,133
8,73,37,8,0,0,131
9,66,37,8,0,0,131
15,66,37,8,0,0,135
16,65,37,8,0,0,135
16,65,37,8,0,0,134
7,65,37,8,0,0,134
9,65,37,8,0,0,134
3,61,37,8,0,0,134
128,64,36,12,0,0,134
122,71,36,12,0,0,134
8,70,34,12,0,0,134
7,69,34,10,0,0,134
12,68,34,12,0,0,136
7,55,32,10,0,0,137
32,44,32,12,0,0,137
9,44,32,12,0,0,137
26,44,32,14,0,0,141
8,44,32,14,0,0,141
6,44,32,14,0,0,141
4,44,32,14,0,0,141
8,43,32,16,0,0,138
3,42,31,16,0,0,117
9,41,30,16,0,0,75
3,32,27,16,0,0,64
6,31,26,16,0,0,54
3,31,25,16,0,0,12
6,31,24,16,0,0,12
5,30,24,16,0,0,12
4,20,23,16,0,0,12
16,20,25,16,0,0,12
53,19,23,16,0,0,12
70,19,23,16,0,0,12
74,19,23,16,0,0,12
27,19,23,16,0,0,12
0,19,23,16,0,0,12
8,19,23,16,0,0,12
6,19,23,16,0,0,11
5,19,23,16,0,0,11
5,18,21,16,0,0,11
7,18,21,16,0,0,11
3,18,21,16,0,0,11
4,18,21,16,0,0,11
6,18,21,16,0,0,11
0,18,21,16,0,0,11
0,18,21,16,0,0,11
0,18,21,16,0,0,11
0,18,21,16,0,0,11
2,18,21,16,0,0,11
61,19,23,16,0,0,11
1,19,23,16,0,0,11
240,37,24,18,0,0,11
115,47,24,18,0,0,11
12,48,24,18,0,0,11
0,48,24,18,0,0,11
0,48,23,18,0,0,11
9,49,23,22,0,0,11
20,49,25,22,0,0,11
21,49,25,22,0,0,11
21,49,26,22,0,0,11
42,48,26,18,0,0,11
18,48,26,18,0,0,11
19,48,26,18,0,0,11
30,49,27,18,0,0,7
23,49,27,18,0,0,7
25,50,27,18,0,0,7
0,50,27,18,0,0,7
10,51,27,18,0,0,7
5,51,27,18,0,0,7
15,44,26,14,0,0,7
4,37,24,14,0,0,7
15,38,24,14,0,0,7
3,38,24,14,0,0,7
82,41,26,14,0,0,26
124,41,26,14,0,0,109
67,43,26,12,0,0,110
97,48,27,12,0,0,134
7,47,27,10,0,0,132
7,47,27,10,0,0,133
258,48,27,10,0,0,343
125,48,27,10,0,0,448
4,48,27,8,0,0,448
1,48,28,8,0,0,448
170,48,28,8,0,0,598
163,48,28,8,0,0,743
34,48,28,8,0,0,764
1,48,28,8,0,0,764
23,48,28,8,0,0,785
379,48,28,8,0,0,1121
59,48,28,8,0,0,1163
29,49,29,10,0,0,1163
2,49,29,10,0,0,1163
25,49,29,10,0,0,1184
357,49,29,10,0,0,1499
10,49,29,10,0,0,1499
0,49,29,10,0,0,1499
27,49,29,10,0,0,1520
75,49,29,10,0,0,1585
194,49,29,10,0,0,1754
268,67,32,10,0,0,1803
74,67,32,10,0,0,1859
9,68,32,12,0,0,1859
26,68,32,12,0,0,1859
0,68,32,12,0,0,1859
3,68,32,12,0,0,1859
3,68,32,12,0,0,1859
56,68,32,12,0,0,1901
203,68,32,12,0,0,2072
3,68,32,12,0,0,2073
58,67,32,12,0,0,2115
6,67,32,12,0,0,2115
0,49,31,10,0,0,2115
3,39,31,10,0,0,2115
0,38,31,10,0,0,2115
170,48,32,10,0,0,2136
551,78,33,10,0,0,2325
138,83,34,6,0,0,2388
380,84,35,8,0,0,2725
168,86,36,10,0,0,2831
10,86,35,10,0,0,2831
1,86,35,10,0,0,2831
3,86,35,10,0,0,2831
0,86,35,10,0,0,2831
11,85,36,10,0,0,2836
45,86,35,10,0,0,2852
191,85,35,10,0,0,3020
398,98,35,10,0,0,3230
133,97,35,10,0,0,3355
435,97,35,10,0,0,3748
13,96,35,10,0,0,3748
4,96,35,10,0,0,3748
23,96,35,12,0,0,3748
20,96,35,12,0,0,3748
52,93,34,10,0,0,3748
54,95,33,10,0,0,3666
421,113,35,14,0,0,3831
234,119,34,14,0,0,3891
15,120,35,16,0,0,3889
2,120,35,16,0,0,3888
3,119,35,16,0,0,3678
1,119,35,16,0,0,3573
0,119,35,16,0,0,3573
2,119,35,16,0,0,3573
6,119,35,16,0,0,3424
0,119,35,16,0,0,3279
34,121,37,16,0,0,3258
30,122,38,16,0,0,3258
40,123,39,16,0,0,3237
92,131,42,16,0,0,2901
1,131,42,16,0,0,2859
20,131,40,14,0,0,2859
20,131,40,14,0,0,2859
15,131,40,14,0,0,2838
6,131,40,14,0,0,2523
0,131,40,14,0,0,2523
3,131,40,14,0,0,2524
4,131,40,14,0,0,2503
160,143,40,14,0,0,2438
42,146,40,14,0,0,2269
0,128,40,14,0,0,2220
1,128,40,14,0,0,2164
0,127,40,12,0,0,2164
0,127,39,12,0,0,2164
93,130,40,14,0,0,2164
64,130,40,14,0,0,2164
15,131,42,16,0,0,2164
27,132,43,16,0,0,2122
0,132,43,16,0,0,1951
2,132,43,16,0,0,1950
18,132,43,16,0,0,1908
19,132,43,16,0,0,1908
21,132,43,16,0,0,1910
16,132,43,16,0,0,1910
22,132,43,16,0,0,1910
46,123,42,18,0,0,1889
17,93,41,18,0,0,1700
0,87,41,18,0,0,1637
9,87,41,16,0,0,1300
2,85,38,14,0,0,1194
202,103,41,14,0,0,1194
39,106,41,14,0,0,1194
14,107,41,14,0,0,1194
29,107,41,14,0,0,1194
3,107,40,14,0,0,1189
6,106,40,14,0,0,1173
6,106,40,14,0,0,1005
11,93,40,14,0,0,795
42,93,41,14,0,0,672
72,93,41,14,0,0,300
39,93,41,14,0,0,300
135,94,41,16,0,0,300
213,94,42,14,0,0,300
253,108,43,14,0,0,300
233,119,43,16,0,0,280
20,117,42,16,0,0,280
75,97,42,16,0,0,121
58,86,42,16,0,0,42
75,86,41,14,0,0,46
30,86,41,14,0,0,46
9,86,41,14,0,0,46
8,86,41,14,0,0,46
30,87,41,16,0,0,46
5,87,42,16,0,0,46
7,87,42,16,0,0,45
3,87,42,16,0,0,45
13,85,41,16,0,0,45
35,85,41,16,0,0,45
6,84,41,16,0,0,45
7,76,36,16,0,0,45
1,76,36,16,0,0,45
1,75,36,16,0,0,45
0,75,36,16,0,0,45
0,75,36,16,0,0,45
0,75,36,16,0,0,45
3,75,36,16,0,0,45
6,75,36,16,0,0,44
24,75,36,16,0,0,45
3,63,36,16,0,0,45
3,60,34,16,0,0,45
30,60,35,31,0,0,45
7,60,35,31,0,0,45
0,60,35,31,0,0,45
2,60,35,31,0,0,45
0,57,34,29,0,0,45
2,57,33,30,0,0,45
0,56,32,28,0,0,45
0,55,30,28,0,0,45
2,55,30,28,0,0,45
2,55,30,28,0,0,45
3,55,30,28,0,0,45
23,56,32,32,0,0,45
537,-1,-1,-1,-1,-1,-1
389,-1,-1,-1,-1,-1,-1
509,-1,-1,-1,-1,-1,-1
441,-1,-1,-1,-1,-1,-1
415,-1,-1,-1,-1,-1,-1
356,-1,-1,-1,-1,-1,-1
256,-1,-1,-1,-1,-1,-1
397,-1,-1,-1,-1,-1,-1
166,-1,-1,-1,-1,-1,-1
253,-1,-1,-1,-1,-1,-1
167,-1,-1,-1,-1,-1,-1
315,-1,-1,-1,-1,-1,-1
396,-1,-1,-1,-1,-1,-1
154,-1,-1,-1,-1,-1,-1
295,-1,-1,-1,-1,-1,-1
347,-1,-1,-1,-1,-1,-1
329,-1,-1,-1,-1,-1,-1
304,-1,-1,-1,-1,-1,-1
250,-1,-1,-1,-1,-1,-1
212,-1,-1,-1,-1,-1,-1
251,-1,-1,-1,-1,-1,-1
226,-1,-1,-1,-1,-1,-1
210,-1,-1,-1,-1,-1,-1
266,-1,-1,-1,-1,-1,-1
352,-1,-1,-1,-1,-1,-1
263,-1,-1,-1,-1,-1,-1
180,-1,-1,-1,-1,-1,-1
227,-1,-1,-1,-1,-1,-1
310,-1,-1,-1,-1,-1,-1
199,-1,-1,-1,-1,-1,-1
222,-1,-1,-1,-1,-1,-1
191,-1,-1,-1,0,-1,-1
196,-1,-1,-1,0,-1,-1
281,-1,-1,-1,0,-1,-1
249,-1,-1,-1,0,-1,-1
221,-1,-1,-1,0,-1,-1
487,-1,-1,-1,0,-1,-1
194,-1,-1,-1,0,-1,-1
234,-1,-1,-1,0,-1,-1
220,-1,-1,-1,0,-1,-1
203,-1,-1,-1,0,-1,-1
230,-1,-1,-1,0,-1,-1
207,-1,-1,-1,0,-1,-1
221,-1,-1,-1,0,-1,-1
230,-1,-1,-1,0,-1,-1
211,-1,-1,-1,0,-1,-1
152,-1,-1,-1,0,-1,-1
268,-1,-1,-1,0,-1,-1
180,-1,-1,-1,0,-1,-1
229,-1,-1,-1,0,-1,-1
176,-1,-1,-1,0,-1,-1
263,-1,-1,-1,0,-1,-1
378,-1,-1,-1,0,-1,-1
282,-1,-1,-1,0,-1,-1
182,-1,-1,-1,0,-1,-1
170,-1,-1,-1,0,-1,-1
178,-1,-1,-1,0,-1,-1
172,-1,-1,-1,0,-1,-1
212,-1,-1,-1,0,-1,-1
240,104,37,13461,0,0,17
190,104,37,13119,0,0,17
186,104,37,12922,0,0,17
145,104,37,12562,0,0,17
256,104,37,12362,0,0,17
269,104,36,12192,0,0,17
233,104,36,12039,0,0,17
257,104,36,11972,0,0,31
211,105,36,11773,0,0,54
163,105,36,11854,0,0,77
174,98,36,11864,0,0,99
196,99,37,11877,0,0,121
195,99,36,11728,0,0,129
137,94,36,11539,0,0,129
80,94,36,11398,0,0,129
137,94,36,11114,0,0,129
172,96,38,10856,0,0,129
19,97,39,10556,0,0,129
23,97,39,10266,0,0,129
2,90,37,10126,0,0,129
20,91,37,9918,0,0,129
10,91,37,9668,0,0,129
28,94,39,9460,0,0,129
6,96,39,9250,0,0,129
9,94,39,9026,0,0,130
4,85,39,8840,0,0,130
6,85,39,8590,0,0,130
8,85,39,8410,0,0,130
3,84,39,8200,0,0,130
31,73,35,8010,0,0,130
121,72,35,7840,0,0,130
25,72,35,7640,0,0,130
72,74,36,7482,0,0,130
16,74,36,7298,0,0,130
3,74,36,7028,0,0,130
6,74,36,6788,0,0,130
215,83,38,6648,0,0,130
102,67,38,6418,0,0,130
6,67,38,6238,0,0,130
6,67,38,6028,0,0,130
35,68,38,5838,0,0,130
3,68,38,5638,0,0,130
44,69,39,5428,0,0,130
11,69,39,5248,0,0,130
23,68,39,5038,0,0,130
41,68,38,4868,0,0,130
41,68,38,4668,0,0,130
54,69,38,4522,0,0,130
59,68,38,4317,0,0,126
31,68,38,4158,0,0,114
43,68,38,3948,0,0,114
16,69,38,3810,0,0,114
14,64,38,3630,0,0,114
93,56,36,3484,0,0,114
8,51,32,3314,0,0,114
3,51,32,3134,0,0,114
3,51,32,2964,0,0,114
6,51,32,2786,0,0,114
6,51,32,2614,0,0,114
12,50,31,2444,0,0,114
8,50,31,2254,0,0,113
6,50,31,2064,0,0,113
5,50,31,1884,0,0,113
23,51,31,1744,0,0,113
9,51,31,1514,0,0,113
11,51,31,1284,0,0,117
3,51,31,1087,0,0,119
60,54,31,904,0,0,108
141,64,31,733,0,0,85
0,64,31,622,0,0,62
0,64,31,482,0,0,40
0,63,31,338,0,0,18
1,63,31,188,0,0,10
2,63,31,68,0,0,10
1,63,31,68,0,0,10
0,63,31,68,0,0,10
0,58,29,50,0,0,10
4,57,27,50,0,0,10
9,57,27,50,0,0,10
34,58,27,50,0,0,10
12,57,27,48,0,0,12
22,57,27,48,0,0,16
85,62,26,46,1,1,22
22,60,26,46,2,2,27
9,60,26,46,2,2,26
6,60,26,46,2,2,26
9,60,26,46,2,2,26
123,62,28,130,2,2,26
243,62,28,370,2,2,26
247,62,28,610,2,2,26
227,62,28,837,2,2,26
243,62,28,1080,2,2,26
161,60,28,1228,2,2,26
20,61,30,1232,2,2,26
32,61,30,1242,2,2,26
20,61,30,1262,2,2,26
163,56,31,1272,2,2,26
184,60,31,1312,2,2,26
75,60,31,1382,2,2,26
48,60,31,1422,2,2,26
21,59,30,1432,2,2,26
17,59,30,1442,2,2,26
33,58,30,1472,2,2,26
85,58,30,1552,2,2,26
58,58,30,1602,2,2,26
20,58,30,1622,2,2,26
120,58,30,1742,2,2,26
64,57,30,1800,2,2,26
117,57,29,1910,2,2,26
122,57,29,2030,2,2,26
193,57,29,2220,2,2,26
250,56,29,2468,2,2,26
166,56,29,2633,2,2,26
252,49,28,2871,2,2,26
219,50,30,3054,1,2,26
180,51,30,3176,0,2,26
102,51,30,3247,0,2,26
237,51,30,3456,0,2,26
167,51,30,3616,0,2,26
195,51,29,3781,0,2,26
217,51,29,3926,0,2,26
222,54,30,4086,0,2,26
352,74,31,4228,0,2,26
214,77,33,4375,0,2,26
172,77,33,4547,0,2,26
118,77,32,4660,0,2,22
140,77,32,4800,0,2,20
140,74,32,4940,0,2,17
170,63,32,5110,0,2,17
175,63,32,5280,0,2,17
230,63,32,5510,0,2,17
321,64,32,5770,0,2,17
328,64,32,6000,0,2,17
279,65,32,6194,0,2,27
280,65,32,6440,0,2,47
241,68,34,6620,0,2,67
512,92,34,6788,0,2,83
243,96,34,6940,0,2,97
164,96,34,7090,0,2,101
121,97,36,7190,0,2,101
165,98,37,7332,0,2,99
175,99,37,7482,0,2,95
226,97,39,7632,0,1,89
201,99,39,7787,0,0,84
152,99,39,7914,0,0,84
150,99,39,8064,0,0,84
165,99,39,8224,0,0,84
132,97,37,8270,0,0,84
155,97,37,8180,0,0,84
189,97,37,8070,0,0,84
216,97,37,7994,0,0,84
187,97,37,7910,0,0,84
357,112,37,7942,0,0,84
389,130,37,8092,0,0,84
155,130,35,8232,0,0,84
188,131,36,8390,0,0,84
197,120,36,8572,0,0,84
183,109,33,8712,0,0,84
170,110,33,8780,0,0,85
172,110,33,8904,0,0,85
182,110,33,9074,0,0,85
210,110,33,9274,0,0,85
227,113,33,9434,0,0,85
220,116,33,9524,0,0,85
164,116,33,9638,0,0,85
106,116,33,9724,0,0,85
150,116,33,9754,0,0,85
174,116,33,9864,0,0,85
146,116,33,9894,0,0,85
175,116,33,9944,0,0,85
59,121,33,9764,0,0,85
10,121,33,9524,0,0,85
11,121,33,9369,0,0,85
37,121,33,9147,0,0,85
10,120,33,8974,0,0,85
2,119,33,8852,2,2,85
66,120,34,8791,2,2,86
71,120,34,8592,2,2,86
185,120,34,8442,2,2,87
199,120,34,8387,2,2,87
238,121,34,8464,2,2,87
20,118,33,8324,2,2,87
12,98,34,8192,2,2,87
35,94,33,8075,2,2,87
11,94,33,7913,2,2,87
11,94,33,7810,2,2,87
79,94,34,7740,2,2,87
268,106,35,7700,2,2,87
43,106,35,7560,2,2,94
110,108,35,7450,2,2,105
89,109,35,7270,2,2,105
81,108,35,7090,2,2,105
61,108,35,6920,2,2,105
100,107,35,6826,2,2,95
59,107,35,6636,2,2,75
82,105,35,6510,2,2,55
194,92,37,6392,2,2,39
84,88,37,6320,2,2,25
113,88,37,6262,2,2,21
56,86,36,6210,2,2,21
105,86,34,6168,2,2,21
71,85,34,6078,2,2,21
56,79,34,5978,2,2,21
74,78,33,5873,2,2,21
53,78,33,5796,2,2,21
75,79,33,5706,2,2,21
53,79,33,5596,2,2,21
82,79,33,5546,0,2,21
95,80,33,5476,0,2,21
94,80,33,5426,0,2,21
82,81,33,5335,0,2,21
93,82,33,5236,0,2,21
117,68,33,5084,0,2,21
119,49,32,4984,0,2,21
83,49,32,4894,0,2,21
263,51,32,4810,0,2,21
88,51,32,4668,0,2,21
93,51,32,4578,0,2,21
278,58,31,4570,0,2,20
117,58,31,4496,0,2,20
147,59,32,4420,0,2,20
172,65,32,4322,0,2,20
131,62,32,4262,0,2,20
113,60,30,4192,0,2,20
55,60,30,4078,0,2,20
153,60,30,4122,0,2,20
159,60,30,4112,0,2,20
111,60,30,4028,0,2,20
130,60,30,3982,0,2,20
147,60,30,3922,0,2,20
154,55,30,4032,0,2,20
105,55,30,4092,0,2,20
192,55,30,4232,0,2,20
145,55,30,4312,0,2,20
120,55,30,4390,0,2,20
99,55,29,4462,0,0,20
195,55,30,4584,0,0,19
141,55,31,4674,0,0,19
140,55,31,4774,0,0,18
108,55,31,4744,0,0,18
67,54,31,4572,0,0,18
46,54,31,4588,0,0,18
132,54,31,4692,0,0,18
76,54,31,4722,0,0,18
139,58,33,4792,0,0,18
169,64,32,4882,0,0,18
83,64,32,4892,0,0,18
88,52,30,4880,0,0,18
148,52,30,4992,0,0,11
145,50,30,5072,0,0,0
167,51,33,5156,0,0,0
353,75,33,5167,0,0,0
234,84,33,5246,0,0,0
140,84,33,5286,0,0,0
140,84,33,5370,0,0,0
151,83,32,5466,0,0,0
70,72,30,5486,0,0,0
166,73,31,5556,0,0,0
145,73,31,5590,0,0,0
75,73,31,5612,0,0,0
100,72,31,5602,0,0,0
110,72,31,5652,0,0,0
111,72,31,5712,0,0,0
152,71,31,5792,0,0,1
111,71,31,5852,0,0,1
82,70,31,5872,0,0,1
110,70,31,5932,0,0,1
140,70,32,5982,0,0,1
70,69,32,5972,0,0,1
122,69,32,6012,0,0,1
34,68,32,5982,0,0,1
10,67,32,5932,0,0,1
204,79,34,5894,0,0,1
15,79,34,5844,0,0,1
4,79,34,5784,0,0,1
18,76,34,5700,0,0,1
10,76,34,5660,0,0,1
13,77,34,5582,0,0,1
3,69,34,5452,0,0,1
19,69,34,5372,0,0,1
21,70,35,5268,0,0,1
25,64,35,5176,0,0,1
54,65,35,5086,0,0,1
20,64,35,5006,0,0,1
48,64,35,4996,0,0,1
47,64,35,4886,0,0,1
59,64,35,4796,0,0,1
46,64,35,4746,0,0,1
102,64,35,4737,0,0,1
59,64,34,4686,0,0,1
70,64,34,4636,0,0,1
63,64,34,4626,0,0,1
50,64,34,4506,0,0,3
99,67,35,4426,0,0,19
131,70,35,4388,0,0,37
54,70,35,4346,0,0,53
50,69,34,4264,0,0,53
80,69,33,4244,0,0,53
93,69,33,4214,0,0,53
57,69,32,4174,0,0,53
90,69,32,4194,0,0,54
99,71,34,4218,0,0,54
88,72,35,4164,0,0,54
285,88,38,4194,0,0,54
131,86,38,4184,0,0,54
64,80,37,4144,0,0,54
55,80,37,4114,0,0,54
155,85,38,4106,0,0,54
359,112,39,4036,0,0,54
103,115,39,3946,0,0,54
321,133,38,3872,0,0,54
149,113,40,3895,0,0,54
204,112,39,3838,0,0,54
90,112,39,3788,0,0,54
129,117,40,3729,0,0,54
250,128,41,3678,0,0,54
113,129,42,3688,0,0,54
96,128,42,3598,0,0,54
187,128,41,3612,0,0,54
259,136,41,3650,0,0,54
272,145,41,3652,0,0,54
135,145,41,3642,0,0,54
102,145,41,3612,0,0,54
137,145,41,3592,0,0,53
99,145,41,3552,0,0,53
99,147,43,3532,0,0,53
70,147,43,3492,0,0,53
99,149,44,3442,0,0,53
94,151,44,3462,0,0,53
123,152,44,3452,0,0,53
81,153,44,3492,0,0,53
90,153,44,3572,0,0,53
119,140,43,3680,0,0,53
65,140,43,3730,0,0,53
148,141,43,3810,0,0,53
302,152,43,3830,0,0,53
284,158,43,3910,0,0,53
163,158,43,3968,0,0,53
121,158,43,4048,0,0,53
80,159,43,4108,0,0,53
84,157,41,4168,0,0,53
69,157,41,4209,0,0,53
90,156,39,4258,0,0,53
107,157,40,4318,0,0,53
110,157,40,4388,0,0,53
91,157,40,4439,0,0,53
99,157,40,4488,0,0,53
80,157,40,4528,0,0,53
130,157,40,4567,0,0,53
199,164,41,4638,0,0,53
245,177,41,4678,0,0,53
104,177,41,4722,0,0,53
194,184,42,4810,0,0,51
140,184,42,4860,0,0,35
66,181,41,4870,0,0,17
90,181,41,4920,0,0,1
90,181,41,4960,0,0,1
374,204,41,4960,0,0,1
156,204,41,4970,0,0,1
176,204,41,5024,0,0,1
95,204,41,5030,0,0,0
112,202,39,5070,0,0,0
108,201,39,5100,0,0,0
92,185,39,5090,0,0,0
83,183,37,5100,0,0,0
80,183,36,5080,0,0,0
42,183,36,5040,0,0,1
0,178,35,4960,0,0,1
0,151,34,4888,0,0,1
0,148,34,4838,0,0,1
145,138,35,4790,0,0,1
122,143,36,4686,0,0,1
41,137,37,4620,1,1,1
6,137,37,4530,1,1,1
11,132,35,4449,1,1,1
63,123,36,4362,1,1,5
67,122,35,4292,1,1,16
109,124,36,4266,1,1,17
47,124,36,4146,1,1,21
