UniqSrcIPs,DNSCount,ARPCount,UDPCount,HTTPCount,CorJSCount
10,122,2,0,99,3
10,110,2,0,104,3
10,100,2,0,104,3
10,110,0,0,104,3
10,110,0,0,104,3
11,100,0,0,104,3
11,100,0,0,78,3
9,90,0,0,41,2
9,108,0,0,5,0
7,102,0,0,0,0
8,102,0,0,0,1
8,97,0,0,0,1
8,102,0,0,0,1
7,112,0,0,0,1
6,112,0,0,0,1
9,112,0,0,21,1
10,102,0,0,32,1
10,108,0,0,32,1
8,100,0,0,32,0
8,105,0,0,32,0
8,90,0,0,32,0
8,90,0,0,32,0
8,80,0,0,32,0
7,70,0,0,11,0
4,70,0,0,0,0
5,52,0,0,0,0
7,50,2,0,0,2
7,50,2,0,0,2
7,50,2,0,0,2
8,50,2,0,0,2
10,70,2,0,0,2
10,100,2,0,0,2
13,90,2,0,31,2
13,108,2,0,32,2
11,114,0,0,32,0
11,120,0,0,32,0
12,120,0,0,32,0
13,130,0,0,32,0
11,110,0,0,32,0
10,80,0,0,32,0
9,74,0,0,1,0
7,82,0,0,0,0
7,86,0,0,0,0
7,80,0,0,0,0
7,90,0,0,0,0
7,90,0,0,0,0
7,100,0,0,0,0
9,100,0,0,2,0
10,96,0,0,32,0
10,90,0,0,32,0
10,90,0,0,32,0
10,90,0,0,32,0
10,70,0,0,32,0
10,50,0,0,32,0
10,62,0,0,34,0
10,72,0,0,32,0
9,82,0,0,2,0
9,62,0,0,2,0
10,52,0,0,2,0
10,62,0,0,2,0
10,62,0,0,2,0
10,82,0,0,2,0
10,60,0,0,0,0
10,80,0,0,15,0
10,80,0,0,32,0
8,80,0,0,32,0
7,100,0,0,32,0
7,80,0,0,32,0
7,110,0,0,32,0
7,100,0,0,32,0
7,100,0,0,32,0
7,70,0,0,17,0
4,70,0,0,0,0
4,80,0,0,0,0
3,80,0,0,0,0
3,80,0,0,0,0
4,50,0,0,0,0
4,50,0,0,0,0
6,70,0,0,2,0
6,80,0,0,32,0
8,90,0,0,32,0
8,90,0,0,32,0
8,80,0,0,32,0
8,80,0,0,32,0
7,90,0,0,32,0
7,90,0,0,32,0
8,70,0,0,30,0
6,80,0,0,0,0
6,60,0,0,0,0
6,60,0,0,0,0
6,60,0,0,0,0
8,80,0,0,10,0
8,70,0,0,10,0
8,80,0,0,10,0
11,90,0,0,26,0
11,70,0,0,42,0
12,80,0,0,42,0
12,80,2,0,42,0
12,80,2,0,42,0
10,70,2,0,32,0
10,80,2,0,32,0
10,60,2,0,32,0
8,50,2,0,16,0
5,80,2,0,0,0
5,70,2,0,0,0
5,70,0,0,0,0
5,74,0,0,0,0
5,70,0,0,0,0
5,60,0,0,0,0
7,60,0,0,3,0
8,80,0,0,32,0
8,50,0,0,32,0
8,50,0,0,32,0
8,40,0,0,32,0
8,26,0,0,32,0
8,30,0,0,32,0
9,60,0,0,32,0
9,70,0,0,29,0
6,60,0,0,0,0
6,64,0,0,0,0
7,80,0,0,0,0
7,80,0,0,0,0
7,100,0,0,0,0
7,90,0,0,0,0
6,60,0,0,0,0
8,50,0,0,15,0
12,70,0,0,52,1
13,76,0,0,52,1
13,60,0,0,52,1
13,74,0,0,52,1
13,60,0,0,52,1
14,82,0,0,54,1
14,82,0,0,54,1
14,98,0,0,39,1
7,82,0,0,2,0
7,76,0,0,2,0
8,82,0,0,2,0
8,98,0,0,2,0
8,92,0,0,2,0
6,78,0,0,0,0
7,90,0,0,0,0
9,84,0,0,7,0
11,90,0,0,32,0
11,102,0,0,32,0
9,106,0,0,32,0
9,78,0,0,32,0
10,98,0,0,32,0
10,90,0,0,32,0
9,78,0,0,32,0
10,78,0,0,25,0
6,62,0,0,0,0
6,66,0,0,0,0
6,66,0,0,0,0
6,74,0,0,0,0
6,64,0,0,0,0
7,64,0,0,0,0
8,74,0,0,0,0
11,64,2,0,27,0
13,70,2,0,32,0
13,50,2,0,32,0
13,40,2,0,32,0
13,30,2,0,32,0
13,20,2,0,32,0
13,20,2,0,32,0
13,10,2,0,32,0
12,10,0,0,5,0
7,10,0,0,0,0
7,10,0,0,0,0
7,10,0,0,0,0
7,10,0,0,0,0
8,10,0,0,0,0
8,20,0,0,0,0
11,20,0,0,11,0
12,20,0,0,32,0
13,10,2,0,32,0
12,10,4,0,32,0
12,10,4,0,32,0
13,30,4,0,39,2
12,30,4,0,42,2
10,20,4,0,42,4
10,20,10,0,31,8
7,20,10,0,10,8
7,20,8,0,10,8
5,20,6,0,10,8
9,20,6,0,23,8
10,10,6,0,23,7
10,10,6,0,20,7
12,10,6,0,20,5
12,10,0,0,40,1
13,10,0,0,52,1
12,10,0,0,52,1
13,10,0,0,52,1
12,20,0,0,39,1
10,10,0,0,32,0
9,10,0,0,32,0
7,10,0,0,32,0
8,20,0,0,12,0
6,20,0,0,0,0
6,34,0,0,0,0
5,40,0,0,0,0
5,30,0,0,0,0
5,40,0,0,0,0
5,40,0,0,0,0
7,40,0,0,9,0
7,40,0,0,32,0
6,50,0,0,32,0
7,46,0,0,32,0
7,50,0,0,32,0
9,60,0,0,32,0
8,60,0,0,32,0
8,60,0,0,32,0
8,60,0,0,23,0
5,50,0,0,0,0
5,64,0,0,0,0
4,60,0,0,0,0
4,60,0,0,0,0
5,60,2,0,0,0
5,60,2,0,0,0
5,60,2,0,0,0
8,60,2,0,28,0
8,80,2,0,32,0
8,76,2,0,32,0
10,70,2,0,32,0
10,70,2,0,32,0
8,64,0,0,32,0
8,70,0,0,32,0
9,80,0,0,32,0
9,90,0,0,4,0
6,80,0,0,0,0
6,70,0,0,0,0
4,80,0,0,0,0
4,90,0,0,0,0
4,96,0,0,0,0
4,81,0,0,0,0
2,84,0,0,0,0
6,90,4,0,26,0
6,84,4,0,32,0
6,90,4,0,32,0
6,90,4,0,32,0
6,82,4,0,32,0
8,90,4,0,32,0
8,89,4,0,32,0
8,96,4,0,32,0
9,100,0,0,6,0
5,96,0,0,0,0
5,100,0,0,0,0
6,110,0,0,0,0
6,108,0,0,0,0
6,100,0,0,0,0
6,100,0,0,0,0
6,80,0,0,0,0
9,80,0,0,24,0
9,100,0,0,32,0
10,80,0,0,32,0
8,64,0,0,32,0
9,70,0,0,32,0
9,70,0,0,32,0
9,70,0,0,32,0
9,70,0,0,32,0
9,50,0,0,8,0
6,30,0,0,0,0
5,40,0,0,0,0
5,36,0,0,0,0
4,40,0,0,0,0
3,40,0,0,0,0
3,50,0,0,0,0
5,50,0,0,1,0
7,70,0,0,31,0
7,70,0,0,32,0
7,60,0,0,32,0
9,80,0,0,32,0
9,66,0,0,32,0
9,70,0,0,32,0
9,80,0,0,32,0
8,80,0,0,31,0
6,60,0,0,1,0
7,80,0,0,0,0
7,80,0,0,0,0
7,80,0,0,0,0
7,94,0,0,0,0
7,80,0,0,0,0
8,70,0,0,0,0
12,80,0,0,6,0
13,90,0,0,32,0
13,80,0,0,32,0
13,100,0,0,32,0
12,80,0,0,32,0
12,60,0,0,32,0
12,60,0,0,32,0
13,80,0,0,32,0
13,70,0,0,26,0
8,80,0,0,0,0
10,80,0,0,5,1
10,60,0,0,14,2
9,60,0,0,14,2
9,70,0,0,14,2
10,80,0,0,14,2
10,50,0,0,14,2
13,50,0,0,26,2
12,30,0,0,46,2
12,30,0,0,41,1
10,40,0,0,32,0
10,40,0,0,32,0
12,40,0,0,32,0
11,40,0,0,32,0
11,44,0,0,32,0
15,62,0,0,40,1
12,62,0,0,20,1
14,52,0,0,20,1
14,42,0,0,20,1
13,56,0,0,20,1
13,52,0,0,20,1
14,52,0,0,20,1
14,58,0,0,20,1
12,40,0,0,24,0
12,40,0,0,32,0
13,40,0,0,32,0
13,64,0,0,32,0
13,56,0,0,32,0
14,60,0,0,32,0
14,60,0,0,32,0
12,50,0,0,32,0
12,60,0,0,8,0
13,64,2,0,0,0
11,64,2,0,0,0
11,50,2,0,0,0
11,54,2,0,0,0
11,44,2,0,0,0
11,34,2,0,2,1
13,44,2,0,18,1
13,34,2,0,34,1
13,40,0,0,34,1
13,60,0,0,34,1
12,50,0,0,34,1
9,40,0,0,34,1
9,40,0,0,34,1
8,40,2,0,32,0
8,60,2,0,16,0
5,60,2,0,0,0
4,60,2,0,0,0
4,60,2,0,0,0
3,60,2,0,0,0
3,60,2,0,0,0
3,60,2,0,0,0
5,80,0,0,2,0
6,54,0,0,31,0
6,80,0,0,32,0
6,80,0,0,32,0
6,80,0,0,32,0
6,90,0,0,32,0
8,100,0,0,32,0
8,110,0,0,32,0
8,114,0,0,30,0
7,126,0,0,1,0
4,100,0,0,0,0
5,110,2,0,0,0
5,110,2,0,0,0
5,110,2,0,0,0
3,100,2,0,0,0
3,90,2,0,0,0
5,86,2,0,8,0
8,80,2,0,32,0
8,90,2,0,32,0
10,70,0,0,32,0
9,50,0,0,32,0
9,60,0,0,32,0
12,74,0,0,32,0
12,80,0,0,32,0
12,70,0,0,24,0
7,80,0,0,0,0
7,90,0,0,0,0
8,104,0,0,0,0
8,120,0,0,0,0
8,100,0,0,0,0
8,106,0,0,0,0
8,120,0,0,0,0
13,120,0,0,31,0
13,112,0,0,34,0
13,112,0,0,34,0
15,98,0,0,42,1
15,86,0,0,48,2
15,92,0,0,48,2
15,82,0,0,48,2
14,72,0,0,48,2
12,72,0,0,17,2
10,60,0,0,14,2
11,40,0,0,14,2
11,60,0,0,6,1
9,66,0,0,0,0
9,70,0,0,0,0
10,70,0,0,0,0
11,70,0,0,22,0
13,60,0,0,32,0
13,70,0,0,32,0
11,80,0,0,32,0
12,60,0,0,32,0
11,60,0,0,32,0
11,50,0,0,32,0
12,50,0,0,32,0
12,50,0,0,10,0
8,60,0,0,0,0
8,50,0,0,0,0
8,40,0,0,0,0
7,60,0,0,0,0
7,60,0,0,0,0
7,70,0,0,0,0
9,80,0,0,1,0
11,70,0,0,32,0
9,90,0,0,32,0
9,100,0,0,32,0
9,100,0,0,32,0
9,90,0,0,32,0
9,114,0,0,32,0
9,110,0,0,32,0
12,100,0,0,31,0
8,130,0,0,0,0
9,110,0,0,0,0
8,120,0,0,0,0
8,140,0,0,0,0
8,130,0,0,0,0
8,106,0,0,0,0
8,100,0,0,0,0
7,100,0,0,0,0
10,70,0,0,32,0
9,70,0,0,32,0
9,50,0,0,32,0
10,49,0,0,34,0
11,52,0,0,34,0
11,52,0,0,34,0
11,52,0,0,34,0
10,42,0,0,34,0
9,46,0,0,13,2
9,42,0,0,16,2
9,52,0,0,16,2
8,43,0,0,14,2
7,50,0,0,14,2
7,50,0,0,14,2
8,60,0,0,14,2
10,60,0,0,15,2
11,68,0,0,35,0
10,80,0,0,32,0
12,80,0,0,44,1
12,70,0,0,44,1
12,80,0,0,44,1
14,82,0,0,46,1
13,72,0,0,46,1
13,72,0,0,45,1
11,60,0,0,14,1
11,62,0,0,14,1
10,62,0,0,2,0
10,62,0,0,2,0
10,52,0,0,2,0
10,50,0,0,0,0
8,50,0,0,0,0
10,50,0,0,0,0
10,70,0,0,32,0
11,64,4,0,32,0
11,60,6,0,33,0
11,60,6,0,33,0
11,50,6,0,34,0
11,44,8,0,34,2
13,54,8,0,34,2
13,74,8,0,34,2
10,64,8,0,2,2
9,60,4,0,2,2
9,54,2,0,1,2
9,54,2,0,1,2
9,64,2,0,0,2
6,70,0,0,0,0
3,80,0,0,0,0
5,60,0,0,4,0
6,60,0,0,32,0
8,50,0,0,32,0
8,50,0,0,32,0
8,56,0,0,32,0
7,60,0,0,32,0
10,60,0,0,32,0
11,50,0,0,32,0
14,50,0,0,28,0
11,40,0,0,0,0
9,40,0,0,0,0
10,68,0,0,0,0
10,64,0,0,0,0
11,62,0,0,2,0
11,62,0,0,2,0
10,62,0,0,2,0
10,62,0,0,3,0
14,72,0,0,31,0
14,82,0,0,34,0
13,60,0,0,34,0
13,72,0,0,34,0
13,70,0,0,32,0
9,70,0,0,32,0
9,60,0,0,32,0
8,60,0,0,31,0
7,70,0,0,3,0
4,70,0,0,0,0
3,74,0,0,0,0
3,60,0,0,0,0
3,70,0,0,0,0
3,60,0,0,0,0
3,80,0,0,0,0
3,100,0,0,0,0
6,84,0,0,32,0
10,90,0,0,32,0
9,100,0,0,32,0
9,100,0,0,32,0
10,90,0,0,32,0
12,100,0,0,32,0
12,100,0,0,32,0
12,94,0,0,32,0
11,96,0,0,0,0
8,90,0,0,0,0
9,80,0,0,0,0
9,90,0,0,0,0
8,90,0,0,0,0
7,80,0,0,0,0
8,60,0,0,0,0
11,56,0,0,25,0
10,50,0,0,32,0
10,50,0,0,32,0
9,40,0,0,32,0
10,30,0,0,44,0
10,30,0,0,44,0
10,30,0,0,44,0
10,40,0,0,44,0
9,40,0,0,19,0
6,50,0,0,12,0
6,70,0,0,12,0
6,70,0,0,12,0
5,80,0,0,0,0
5,110,0,0,0,0
5,120,0,0,0,0
7,110,0,0,1,0
9,110,0,0,32,0
7,110,2,0,32,0
7,90,2,0,32,0
7,90,2,0,32,0
7,80,2,0,32,0
7,50,2,0,32,0
7,50,2,0,32,0
7,70,2,0,31,0
5,70,2,0,0,0
5,70,0,0,0,0
5,90,0,0,0,0
4,90,0,0,0,0
4,100,0,0,0,0
5,110,0,0,0,0
7,110,0,0,0,0
10,110,0,0,32,0
8,110,0,0,32,0
8,100,0,0,32,0
9,92,0,0,32,0
12,92,0,0,32,0
12,92,0,0,32,0
11,92,0,0,32,0
11,92,0,0,32,0
11,86,0,0,0,0
12,82,0,0,0,0
12,116,2,0,0,0
11,104,2,0,0,0
12,128,2,0,0,0
12,124,2,0,0,0
12,104,2,0,0,0
14,104,2,0,4,0
14,90,2,0,32,0
15,84,2,0,32,0
15,64,0,0,32,0
14,60,0,0,32,0
13,56,0,0,32,0
12,50,0,0,32,0
10,50,0,0,32,0
10,50,0,0,28,0
7,64,0,0,0,0
7,90,0,0,0,0
6,86,0,0,0,0
8,90,0,0,2,0
9,90,0,0,2,0
11,100,0,0,2,0
11,120,0,0,2,0
14,110,0,0,19,0
15,116,0,0,34,0
14,110,0,0,34,0
13,110,0,0,34,0
11,110,0,0,32,0
13,110,0,0,32,0
13,110,0,0,32,0
13,110,0,0,32,0
13,130,0,0,15,0
10,120,0,0,0,0
10,100,0,0,0,0
10,100,0,0,0,0
10,100,0,0,0,0
8,100,0,0,0,0
8,90,0,0,0,0
10,70,2,0,0,0
12,56,2,0,25,0
12,60,2,0,32,0
12,80,2,0,32,0
12,80,2,0,32,0
12,110,2,0,32,0
11,90,2,0,32,0
11,90,2,0,32,0
12,110,0,0,32,0
12,124,0,0,7,0
10,110,0,0,0,0
11,100,0,0,0,0
9,90,0,0,0,0
9,50,0,0,0,0
9,50,0,0,0,0
12,60,0,0,0,0
14,50,0,0,13,0
15,40,0,0,32,0
15,50,0,0,32,0
11,40,0,0,32,0
10,40,0,0,32,0
10,50,0,0,32,0
11,50,0,0,32,0
9,50,0,0,32,0
9,40,0,0,19,0
6,30,0,0,0,0
9,30,0,0,0,0
9,40,0,0,0,0
9,50,0,0,0,0
9,50,0,0,0,0
9,50,0,0,0,0
11,40,2,0,0,2
15,44,2,0,29,2
15,60,2,0,32,2
14,50,2,0,32,2
14,54,2,0,32,2
14,53,2,0,32,2
15,50,2,0,32,2
13,60,2,0,32,2
11,60,0,0,32,0
11,66,0,0,5,0
8,60,0,0,14,0
9,60,0,0,14,0
9,46,0,0,14,0
9,47,0,0,14,0
8,54,0,0,14,0
8,60,0,0,14,0
8,60,0,0,14,0
10,70,0,0,20,0
10,74,0,0,32,0
11,80,0,0,32,0
13,88,0,0,32,0
13,90,0,0,32,0
13,96,0,0,32,0
13,80,0,0,32,0
13,100,0,0,32,0
13,100,0,0,24,0
10,96,0,0,0,0
7,110,0,0,0,0
3,102,0,0,0,0
2,90,0,0,0,0
2,90,0,0,0,0
3,120,0,0,0,0
3,100,0,0,0,0
3,80,0,0,0,0
6,90,0,0,31,0
6,80,0,0,32,0
6,100,0,0,32,0
6,110,0,0,32,0
6,110,0,0,32,0
5,80,0,0,32,0
5,110,0,0,32,0
6,120,0,0,32,0
5,100,0,0,1,0
5,90,0,0,0,0
7,80,0,0,0,0
7,80,0,0,0,0
7,70,0,0,0,0
8,80,0,0,0,0
8,50,0,0,0,0
9,40,0,0,4,0
10,50,0,0,32,0
12,60,0,0,32,0
11,60,0,0,32,0
11,50,0,0,32,0
13,50,0,0,32,0
12,50,0,0,32,0
12,60,0,0,32,0
12,60,0,0,28,0
9,50,0,0,0,0
8,50,0,0,0,0
8,50,0,0,0,0
9,50,0,0,0,0
8,40,0,0,0,0
8,34,0,0,0,0
5,30,0,0,0,0
9,40,2,0,27,0
9,40,2,0,32,0
9,40,2,0,32,0
9,30,2,0,32,0
9,40,2,0,32,0
11,50,4,0,32,0
11,46,4,0,32,0
11,40,4,0,32,0
8,40,2,0,5,0
5,50,2,0,0,0
5,40,2,0,0,0
7,40,2,0,0,0
9,40,2,0,0,0
8,30,0,0,0,0
8,40,0,0,0,0
10,50,0,0,15,0
11,50,0,0,32,0
11,40,0,0,32,0
11,40,0,0,32,0
11,40,0,0,32,0
9,40,0,0,32,0
9,50,0,0,32,0
9,50,0,0,32,0
9,50,0,0,17,0
4,50,2,0,0,0
5,60,2,0,0,0
5,60,2,0,0,0
5,60,2,0,0,0
5,54,2,0,0,0
5,60,2,0,0,0
5,60,2,0,0,0
7,50,2,0,21,0
9,50,0,0,32,0
11,50,0,0,32,0
10,60,0,0,32,0
10,60,0,0,32,0
12,58,0,0,33,0
12,52,0,0,34,0
12,52,0,0,34,0
14,52,2,0,13,0
11,42,2,0,2,0
9,42,2,0,2,0
10,36,2,0,2,0
10,62,2,0,2,0
10,60,2,0,1,0
10,62,8,0,0,0
10,108,8,0,11,0
11,158,6,0,32,0
11,198,6,0,32,0
11,244,6,0,32,0
10,280,6,0,32,0
9,300,6,0,32,0
9,330,6,0,32,0
9,364,0,0,32,0
8,338,0,0,21,0
4,328,0,0,0,0
5,328,0,0,0,0
5,318,0,0,0,0
5,308,0,0,0,0
5,292,0,0,0,0
5,318,0,0,0,0
5,312,0,0,0,0
7,322,0,0,21,0
7,328,0,0,32,0
9,328,2,0,32,0
9,338,2,0,32,0
9,350,2,0,32,0
9,370,2,0,32,0
9,360,2,0,32,0
10,336,2,0,32,0
10,296,2,0,11,0
8,260,2,0,0,0
8,237,0,0,0,0
8,184,0,0,0,0
8,162,0,0,0,0
6,142,0,0,0,0
7,96,0,0,0,0
8,84,0,0,9,0
9,100,0,0,32,0
8,110,0,0,32,0
8,93,0,0,32,0
8,90,0,0,32,0
8,80,0,0,32,0
8,70,0,0,32,0
6,80,0,0,32,0
6,76,0,0,23,0
4,70,0,0,0,0
4,60,0,0,0,0
4,60,0,0,0,0
4,60,0,0,0,0
4,70,0,0,0,0
3,50,0,0,0,0
5,40,0,0,0,0
6,50,0,0,31,0
5,50,0,0,32,0
7,40,0,0,32,0
8,50,0,0,32,0
8,60,0,0,32,0
8,40,0,0,32,0
9,40,0,0,32,0
9,44,0,0,32,0
8,60,0,0,1,0
6,50,0,0,0,0
6,60,0,0,0,0
5,70,0,0,0,0
5,60,0,0,0,0
6,80,0,0,0,0
7,80,0,0,0,0
9,86,0,0,8,0
10,64,0,0,32,0
10,70,0,0,32,0
10,74,0,0,32,0
10,60,0,0,32,0
10,60,0,0,32,0
9,60,0,0,32,0
7,60,0,0,32,0
11,50,0,0,24,0
8,46,0,0,0,0
8,50,0,0,0,0
9,46,2,0,0,0
9,40,2,0,0,0
9,52,2,0,0,1
11,42,2,0,3,1
11,42,2,0,4,1
13,42,2,0,25,1
14,42,4,0,36,1
14,54,4,0,36,1
11,54,2,0,36,1
11,64,2,0,36,1
12,72,2,0,36,0
12,72,2,0,33,0
10,84,2,0,32,0
10,84,2,0,11,0
9,84,0,0,0,0
9,72,0,0,0,0
9,66,0,0,0,0
9,82,0,0,0,0
8,62,0,0,0,0
8,54,0,0,0,1
8,52,0,0,0,1
11,62,2,0,25,1
10,62,2,0,32,1
10,52,2,0,32,1
10,58,2,0,32,1
10,32,2,0,32,1
10,42,2,0,32,1
10,40,2,0,32,0
10,40,2,0,32,0
8,42,0,0,7,1
5,42,0,0,0,1
5,42,0,0,0,1
5,32,0,0,0,1
6,52,0,0,0,1
6,44,0,0,0,2
5,54,0,0,0,2
5,54,0,0,0,2
7,52,0,0,7,1
8,62,0,0,32,1
8,62,0,0,32,1
9,62,0,0,32,1
11,42,0,0,32,1
10,60,0,0,32,0
10,50,0,0,32,0
9,40,0,0,32,0
8,40,0,0,25,0
5,30,0,0,0,0
6,40,0,0,0,0
5,44,0,0,0,0
5,60,0,0,0,0
7,40,0,0,0,0
5,44,0,0,0,0
7,60,0,0,0,0
9,60,0,0,21,0
10,74,0,0,32,0
9,70,0,0,32,0
11,66,0,0,36,0
12,60,0,0,36,0
10,60,0,0,36,0
10,80,0,0,40,0
8,80,0,0,40,0
8,70,0,0,19,0
5,76,0,0,8,0
5,90,0,0,8,0
5,100,0,0,4,0
4,100,0,0,4,0
5,110,2,0,4,0
4,86,2,0,0,0
6,80,2,0,0,0
6,90,2,0,22,0
7,94,2,0,32,0
10,80,2,0,32,0
10,90,2,0,32,0
10,80,2,0,32,0
10,70,0,0,32,0
9,70,0,0,32,0
9,90,0,0,32,0
9,80,0,0,10,0
7,66,0,0,0,0
7,80,0,0,0,0
7,60,0,0,0,0
5,60,0,0,0,0
5,60,0,0,0,0
5,80,0,0,0,0
7,50,0,0,1,0
8,50,0,0,30,0
7,50,0,0,32,0
8,40,0,0,32,0
8,54,0,0,32,0
8,60,0,0,32,0
8,60,0,0,32,0
8,40,0,0,32,0
8,44,0,0,31,0
7,64,0,0,2,0
4,60,0,0,0,0
3,60,0,0,0,0
3,56,0,0,0,0
5,60,0,0,0,0
5,60,0,0,0,0
6,60,0,0,0,0
8,86,0,0,21,0
9,68,0,0,32,1
9,72,0,0,32,1
8,72,0,0,32,1
8,82,0,0,32,1
9,82,0,0,32,1
9,82,0,0,32,1
10,82,0,0,32,1
10,53,0,0,11,1
6,70,0,0,0,0
6,60,0,0,0,0
6,50,0,0,0,0
6,50,0,0,0,0
6,54,0,0,0,0
6,60,0,0,0,0
5,60,0,0,0,0
9,59,0,0,32,0
8,50,0,0,32,0
8,60,0,0,32,0
8,84,0,0,32,0
8,70,0,0,32,0
8,66,0,0,32,0
8,80,0,0,32,0
8,80,0,0,32,0
3,100,0,0,0,0
3,110,0,0,0,0
3,100,0,0,0,0
4,96,0,0,0,0
4,90,0,0,0,0
4,100,0,0,0,0
4,80,0,0,0,0
7,90,0,0,31,0
7,80,0,0,32,0
6,60,0,0,32,0
6,63,0,0,32,0
6,50,0,0,32,0
6,60,0,0,32,0
6,50,0,0,32,0
6,54,0,0,32,0
5,50,0,0,1,0
3,60,0,0,0,0
3,64,0,0,0,0
5,77,0,0,0,0
5,74,0,0,0,0
5,80,2,0,0,0
6,74,2,0,0,0
6,86,2,0,0,0
9,90,2,0,32,0
9,80,2,0,32,0
10,96,2,0,32,0
10,90,2,0,32,0
10,86,2,0,32,0
10,90,0,0,32,0
12,96,0,0,32,0
12,80,0,0,32,0
8,80,0,0,0,0
8,70,0,0,0,0
6,50,0,0,0,0
6,80,0,0,0,0
6,80,0,0,0,0
6,70,0,0,0,0
5,64,0,0,0,0
7,70,0,0,21,0
10,70,0,0,32,0
11,80,0,0,32,0
10,90,0,0,32,0
10,70,0,0,32,0
10,70,0,0,32,0
10,80,0,0,32,0
10,86,0,0,32,0
10,90,0,0,11,0
7,90,0,0,0,0
5,90,0,0,0,0
5,90,0,0,0,0
5,80,0,0,0,0
4,90,0,0,0,0
4,80,0,0,0,0
8,90,0,0,2,0
9,80,0,0,31,0
9,80,0,0,32,0
11,90,0,0,32,0
11,90,0,0,32,0
15,92,0,0,46,0
15,92,0,0,89,1
14,92,0,0,114,1
13,82,0,0,112,1
12,92,0,0,83,1
11,82,0,0,82,1
9,68,0,0,82,1
9,62,0,0,82,1
7,50,0,0,68,1
5,40,0,0,25,0
3,50,0,0,0,0
5,60,0,0,0,0
6,50,0,0,32,0
6,60,0,0,32,0
6,64,0,0,32,0
6,60,0,0,32,0
6,80,0,0,32,0
6,80,0,0,32,0
6,60,0,0,32,0
6,40,0,0,32,0
3,40,0,0,0,0
3,50,0,0,0,0
3,50,0,0,0,0
2,60,0,0,0,0
4,50,0,0,0,0
5,50,0,0,0,0
6,60,0,0,0,0
6,70,0,0,0,0
9,80,0,0,23,0
9,80,0,0,32,0
9,70,0,0,32,0
10,80,0,0,32,0
9,90,0,0,32,0
10,90,0,0,32,0
9,80,0,0,32,0
10,70,0,0,32,0
12,80,0,0,9,0
9,80,0,0,0,0
9,80,0,0,0,0
8,70,0,0,0,0
8,50,0,0,0,0
8,70,0,0,0,0
8,70,0,0,0,0
7,70,0,0,0,0
9,60,0,0,19,0
11,60,0,0,32,0
12,72,0,0,34,0
12,72,0,0,34,0
11,82,0,0,34,0
11,62,0,0,34,0
11,82,0,0,34,0
9,82,0,0,34,0
9,82,0,0,15,0
6,62,0,0,2,0
5,80,0,0,0,0
6,80,0,0,0,0
6,80,0,0,0,0
6,90,0,0,0,0
6,70,0,0,0,0
6,80,0,0,0,0
8,80,0,0,11,0
8,90,0,0,32,0
10,60,0,0,32,0
9,60,0,0,32,0
10,50,2,0,32,0
10,60,2,0,32,0
10,70,2,0,32,0
10,60,2,0,32,0
10,60,2,0,21,0
7,50,2,0,0,0
5,50,2,0,0,0
5,60,2,0,0,0
5,70,0,0,0,0
5,50,0,0,0,0
5,80,0,0,0,0
5,90,0,0,0,0
7,80,0,0,21,0
9,82,0,0,33,0
9,92,0,0,34,0
9,92,0,0,34,0
10,92,0,0,34,0
10,102,0,0,34,0
10,86,2,0,34,0
10,82,2,0,34,0
10,92,2,0,13,0
7,100,2,0,1,0
4,100,2,0,0,0
6,80,2,0,0,0
7,70,2,0,0,0
7,60,2,0,0,0
7,46,0,0,0,0
8,40,0,0,0,0
10,50,0,0,16,0
10,50,0,0,32,0
10,44,0,0,32,0
12,50,0,0,32,0
11,60,0,0,32,0
11,70,0,0,32,0
11,70,0,0,32,0
11,90,0,0,32,0
11,70,0,0,16,0
6,66,0,0,0,0
5,86,0,0,0,0
3,90,0,0,0,0
3,80,0,0,0,0
4,80,0,0,0,0
5,70,0,0,0,0
5,50,0,0,0,0
8,50,0,0,30,0
8,44,0,0,32,0
8,20,0,0,32,0
8,10,0,0,32,0
7,20,0,0,32,0
6,10,0,0,32,0
5,20,0,0,32,0
6,20,0,0,32,0
7,30,0,0,2,0
5,40,0,0,0,0
5,40,0,0,0,0
5,50,0,0,0,0
6,42,0,0,2,0
6,52,0,0,2,0
6,72,0,0,2,0
7,72,0,0,14,0
9,82,2,0,34,0
9,72,2,0,34,0
10,102,2,0,34,0
10,92,2,0,34,0
8,100,2,0,32,0
8,120,2,0,32,0
8,100,2,0,32,0
8,104,2,0,20,0
6,90,0,0,0,0
8,100,0,0,19,0
6,80,0,0,26,0
6,100,0,0,26,0
6,100,0,0,26,0
6,80,0,0,26,0
6,80,0,0,26,0
9,96,0,0,57,0
8,90,0,0,58,0
8,100,0,0,39,0
6,114,2,0,32,0
6,100,2,0,32,0
6,90,2,0,32,0
6,96,2,0,32,0
6,94,2,0,32,0
5,80,2,0,1,0
3,96,2,0,0,0
3,90,2,0,0,0
3,76,0,0,0,0
3,74,0,0,0,0
5,80,0,0,0,0
4,64,0,0,0,0
6,76,0,0,1,0
8,100,0,0,32,0
8,88,0,0,32,0
8,100,0,0,32,0
10,90,0,0,32,0
11,96,0,0,32,0
11,112,0,0,32,0
12,112,0,0,32,0
12,112,0,0,31,0
9,82,0,0,0,0
9,98,0,0,0,0
10,102,0,0,0,0
10,112,0,0,0,0
10,102,0,0,0,0
9,90,0,0,0,0
7,104,0,0,0,0
9,100,0,0,32,0
