SYNBool,TCPCount,RSTCount,SSHCount,ThirdMNumberPackets,CorJSCount
5,603,1,0,337978.6758,4
5,603,1,0,337064.8242,4
4,423,0,0,578579.707,3
3,288,0,0,730105.3711,2
3,273,0,0,813774,2
3,264,0,0,854420.6602,2
2,213,0,0,973430.3438,1
1,16,0,0,429.65625,1
0,1,0,0,1.53515625,0
0,2,0,0,1.5,0
0,2,0,0,1.98046875,0
0,4,0,0,8.94140625,0
0,5,0,0,4.48828125,0
1,12,0,0,16.40625,0
1,13,0,0,7.79296875,0
1,12,0,0,10.5,0
1,13,0,0,-2.71875,0
1,13,0,0,-9,0
1,16,0,0,-13.5,0
1,17,0,0,-17.33203125,0
1,18,0,0,-27.41015625,0
1,23,0,0,1902.785156,1
1,23,0,0,1930.5,1
1,24,0,0,1855.207031,1
1,26,0,0,1791.339844,1
2,59,0,0,2654.71875,1
3,284,0,0,1432103.906,1
3,283,0,0,1438797.199,1
4,380,0,0,1146728.25,1
3,369,0,0,1222640.25,0
3,370,0,0,1218591.281,0
3,372,0,0,1205973,0
3,371,0,0,1210142.344,0
2,340,0,0,1296246.844,0
1,114,0,0,149282.332,0
1,113,0,0,150787.4063,0
0,17,0,0,-0.80859375,0
0,16,0,0,-4.5,0
0,15,0,0,-5.14453125,0
1,16,0,0,-12,0
1,19,0,0,125.5429688,1
1,17,0,0,167.90625,1
1,15,0,0,216,1
1,14,0,0,229.78125,1
1,11,0,0,307.40625,1
1,13,0,0,273.1289063,1
1,12,0,0,279,1
1,10,0,0,320.25,1
1,5,0,0,3.84375,0
1,4,0,0,6.90234375,0
1,4,0,0,7.96875,0
1,4,0,0,9.17578125,0
1,5,0,0,5.47265625,0
1,4,0,0,5.47265625,0
1,4,0,0,5.47265625,0
0,3,0,0,15,0
1,160,0,0,614480.1563,2
2,191,0,0,552466.5,3
2,191,0,0,552466.5,3
3,194,0,0,546468.7852,3
3,193,0,0,551212.1133,3
3,193,0,0,552466.5,3
4,279,0,0,430463.6133,3
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
2,56,0,0,4082.25,1
1,27,0,0,554.25,1
1,35,0,0,396.46875,1
1,30,0,0,815.53125,1
1,26,0,0,1053.65625,1
1,25,0,0,1083.457031,1
1,25,0,0,1083.457031,1
0,15,0,0,1121.25,0
0,17,0,0,975.28125,0
0,12,0,0,1276.5,0
0,9,0,0,271.03125,0
0,8,0,0,290.625,0
1,10,0,0,234.09375,0
1,10,0,0,234.09375,0
1,10,0,0,234.09375,0
1,11,0,0,224.8710938,0
1,18,0,0,988.5,0
1,25,0,0,589.40625,0
2,69,0,0,7334.824219,0
2,83,0,0,5879.261719,0
2,166,0,0,25515.75,0
3,248,0,0,25165.91016,0
3,248,0,0,25165.91016,0
4,260,0,0,23936.42578,0
4,261,0,0,27361.59375,0
4,254,0,0,30216,0
3,205,0,0,50454.28125,0
3,192,0,0,55680,0
2,107,0,0,57129,0
1,25,0,0,222.28125,0
1,25,0,0,222.28125,0
0,13,0,0,205.1367188,0
0,3,0,0,0,0
1,118,0,0,218847.9727,1
1,119,0,0,218145.2813,1
1,118,0,0,220150.5586,1
1,121,0,0,215844.2695,1
1,125,0,0,208167,1
1,127,0,0,204380.5313,1
1,128,0,0,203089.5,1
1,130,0,0,200029.207,1
1,53,0,0,5375.402344,1
1,53,0,0,5191.78125,1
1,56,0,0,4816.417969,1
1,95,0,0,5996.261719,1
2,137,0,0,12249,1
2,139,0,0,12045.09375,1
3,206,0,0,6741.527344,1
4,236,0,0,876.1289063,1
3,216,0,0,6781.5,0
4,276,0,0,-1992.46875,0
4,276,0,0,-1820.847656,0
4,237,0,0,5176.21875,0
3,191,0,0,14400.73828,0
3,188,0,0,14823.375,0
2,121,0,0,14516.91797,0
1,94,0,0,17701.78125,0
1,79,0,0,19814.33203,0
1,22,0,0,-21,0
1,25,0,0,-11.23828125,0
2,37,0,0,187.6757813,0
2,38,0,0,235.7226563,0
3,42,0,0,226.40625,0
3,45,0,0,77.51953125,1
4,67,0,0,1248.433594,1
5,73,0,0,549.2929688,4
4,68,0,0,535.5,4
4,63,0,0,1033.5,4
3,48,0,0,2402.15625,4
3,49,0,0,2302.5,4
2,45,0,0,2647.441406,4
2,79,0,0,3823.347656,3
2,89,0,0,4805.402344,3
2,91,0,0,4888.40625,0
3,200,0,0,115539.4688,0
3,208,0,0,105525,0
3,213,0,0,102685.3242,0
3,211,0,0,103508.0273,0
3,249,0,0,88240.48828,0
4,250,0,0,84040.20703,0
3,213,0,0,103991.1563,0
3,246,0,0,88978.55859,0
2,137,0,0,3366.691406,0
2,128,0,0,6409.96875,0
2,123,0,0,7823.683594,0
2,124,0,0,7711.5,0
2,85,0,0,13530.87891,0
1,45,0,0,11901.75,0
1,45,0,0,11494.125,0
0,1,0,0,4.51171875,0
0,2,0,0,2.71875,0
0,2,0,0,2.02734375,0
0,3,0,0,0.19921875,0
0,2,0,0,2.625,0
1,11,0,0,1151.90625,1
1,11,0,0,1151.90625,1
1,12,0,0,1176.597656,1
1,38,0,0,1289.636719,1
1,51,0,0,786.1289063,1
1,103,0,0,4567.5,1
1,102,0,0,4727.625,1
2,149,0,0,2887.78125,1
1,153,0,0,2887.78125,0
1,154,0,0,2935.488281,0
1,213,0,0,1749.011719,0
2,257,0,0,4241.53125,0
3,445,0,0,625851,1
4,402,0,0,666624.8789,2
4,402,0,0,666624.8789,2
3,361,0,0,726033.9023,2
3,348,0,0,763085.4258,2
3,347,0,0,765422.2617,2
3,287,0,0,897174.4688,2
2,217,0,0,1076657.613,2
1,21,0,0,1055.636719,1
1,13,0,0,364.9101563,0
1,13,0,0,364.9101563,0
1,7,0,0,359.4726563,0
2,16,0,0,299.90625,0
2,17,0,0,274.5,0
2,22,0,0,151.78125,0
2,23,0,0,120.09375,0
2,17,0,0,138.2226563,0
1,16,0,0,160.96875,0
2,69,0,0,15630.17578,0
2,70,0,0,15084.84375,0
1,63,0,0,16203.46875,0
1,62,0,0,16429.5,0
1,57,0,0,18392.34375,0
1,56,0,0,18925.78125,0
1,56,0,0,18925.78125,0
1,56,0,0,18798.99609,0
0,3,0,0,6.46875,0
0,2,0,0,6.64453125,0
0,1,0,0,1.04296875,0
0,2,0,0,5.21484375,0
0,2,0,0,5.21484375,0
0,3,0,0,2.71875,0
0,3,0,0,1.5,0
0,9,0,0,313.6757813,0
0,15,0,0,344.6132813,0
0,21,0,0,251.34375,0
0,27,0,0,-12.75,0
0,31,0,0,-289.5,0
1,48,0,0,-64.78125,0
1,48,0,0,-153,0
1,49,0,0,-86.15625,0
1,43,0,0,169.5,0
1,37,0,0,738.5039063,0
1,31,0,0,1508.894531,0
1,24,0,0,2242.5,0
1,20,0,0,2696.636719,0
0,8,0,0,272.34375,0
0,8,0,0,255,0
0,7,0,0,282.5976563,0
0,7,0,0,282.5976563,0
0,7,0,0,309.28125,0
0,7,0,0,317.5195313,0
0,8,0,0,289.5,0
0,9,0,0,279.2226563,0
0,22,0,0,12355.65234,0
0,21,0,0,12562.39453,0
0,21,0,0,12460.78125,0
1,114,0,0,106821.7383,0
2,318,0,0,990498.375,0
3,456,0,0,666352.0313,1
3,465,0,0,617401.875,2
3,466,0,0,611831.7188,2
4,459,0,0,668345.6836,3
4,462,0,0,661119.1523,3
4,466,0,0,652236.2227,3
3,376,0,0,927432.2813,3
2,176,0,0,337976.332,3
1,41,0,0,942.28125,2
1,34,0,0,821.7304688,1
1,31,0,0,863.625,1
0,20,0,0,-75.375,0
0,29,0,0,1848.75,0
0,31,0,0,1682.625,0
0,36,0,0,1301.25,0
0,39,0,0,775.1835938,0
0,43,0,0,225.65625,0
0,47,0,0,-407.6835938,0
0,65,0,0,1863,0
1,107,0,0,12337.21875,0
2,215,0,0,267047.5313,0
3,280,0,0,191804.25,3
3,272,0,0,196286.25,3
3,265,0,0,203535.4336,3
3,262,0,0,213672.9961,3
3,255,0,0,227641.0313,3
3,237,0,0,294949.5,3
2,195,0,0,403360.9688,3
1,75,0,0,82933.01953,3
0,4,0,0,12.99609375,0
0,4,0,0,12.99609375,0
0,4,0,0,12.99609375,0
0,0,0,0,5.05078125,0
0,0,0,0,5.05078125,0
0,0,0,0,4.03125,0
0,0,0,0,4.21875,0
0,0,0,0,3.57421875,0
0,1,0,0,5.625,0
0,1,0,0,5.625,0
0,2,0,0,2.63671875,0
1,5,0,0,11.53125,0
1,5,0,0,11.53125,0
1,5,0,0,15,0
2,189,0,0,857768.6602,0
3,249,0,0,728899.5,0
3,263,0,0,656689.5,0
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
3,169,0,0,217387.9336,0
4,370,0,0,1200623.344,6
5,488,0,0,839282.25,9
5,480,0,0,887486.25,9
5,534,0,0,723377.7188,9
6,679,0,0,297246.1992,9
6,689,0,0,293267.25,10
6,567,0,0,652753.9688,10
5,563,0,0,655163.2852,10
4,348,0,0,241770,4
3,222,0,0,290806.9688,1
3,222,0,0,292303.5,1
2,169,0,0,329760.4102,1
1,40,0,0,4655.625,1
2,51,0,0,7170.457031,0
1,48,0,0,7974.28125,0
1,48,0,0,7974.28125,0
1,52,0,0,7170.457031,0
1,52,0,0,7170.457031,0
1,52,0,0,7170.457031,0
1,41,0,0,12258.10547,0
1,25,0,0,12134.47266,0
0,9,0,0,223.78125,0
0,9,0,0,223.78125,0
0,9,0,0,223.78125,0
0,5,0,0,276.8554688,0
0,5,0,0,259.5820313,0
0,5,0,0,259.5820313,0
0,7,0,0,218.15625,0
0,7,0,0,218.15625,0
1,10,0,0,858.28125,1
2,110,0,0,122301.0352,1
3,214,0,0,140856.9492,1
4,216,0,0,136073.168,1
4,216,0,0,137094.0352,1
4,217,0,0,135534.75,1
5,223,0,0,132364.0664,2
5,223,0,0,132364.0664,2
4,215,0,0,149237.5313,1
3,115,0,0,137667.1055,1
2,11,0,0,58.25390625,1
1,10,0,0,59.25,1
1,10,0,0,56.23828125,1
2,232,0,0,1761428.906,5
2,320,0,0,1471998.504,7
3,430,0,0,1088466.469,12
4,431,0,0,1078946.684,12
4,432,0,0,1067779.582,12
4,432,0,0,1067779.582,12
5,593,0,0,626932.4063,17
6,748,0,0,155205.6563,20
5,526,0,0,143282.7539,16
4,430,0,0,374118.6914,13
3,321,0,0,635066.25,8
2,320,0,0,643372.0898,8
2,319,0,0,653730.0352,8
3,329,0,0,603099.1992,9
2,167,0,0,415251.0586,4
1,12,0,0,1243.21875,1
1,14,0,0,1140.65625,1
2,34,0,0,7705.5,1
2,35,0,0,7307.625,1
2,35,0,0,7244.753906,1
3,39,0,0,6521.34375,1
3,41,0,0,6449.238281,1
4,68,0,0,38085.01172,6
5,90,0,0,23327.68359,7
6,122,0,0,11986.62891,8
6,121,0,0,8318.097656,9
7,141,0,0,-6791.25,10
7,144,0,0,-843.1289063,11
7,145,0,0,-2969.425781,11
6,142,0,0,-3318.84375,11
5,117,0,0,5504.53125,6
5,110,0,0,18063.26953,6
4,80,0,0,4472.34375,5
3,61,0,0,5539.183594,4
2,39,0,0,650.25,3
2,36,0,0,1204.125,2
1,31,0,0,1297.113281,2
1,25,0,0,179.15625,1
1,53,0,0,39340.40625,1
1,65,0,0,38819.30859,0
1,60,0,0,42727.41797,2
1,60,0,0,42727.41797,2
1,64,0,0,41089.06641,2
1,65,0,0,39295.125,2
1,65,0,0,39713.34375,2
1,63,0,0,42939.75,2
1,33,0,0,27294.46875,2
1,31,0,0,2992.78125,2
1,65,0,0,3480.457031,0
1,66,0,0,3289.628906,0
1,63,0,0,3355.5,0
1,62,0,0,3771.972656,0
1,63,0,0,3619.5,0
2,72,0,0,2661.410156,1
2,72,0,0,2638.21875,1
1,49,0,0,2577.75,1
1,15,0,0,170.8710938,1
1,14,0,0,199.3242188,1
1,15,0,0,190.5,1
1,16,0,0,162.375,1
1,16,0,0,162.375,1
0,7,0,0,1.04296875,0
1,29,0,0,938.25,0
1,28,0,0,1005.503906,0
1,29,0,0,958.5,0
1,29,0,0,934.78125,0
1,28,0,0,955.9570313,0
1,29,0,0,914.7773438,0
1,29,0,0,877.8164063,0
1,28,0,0,904.6523438,0
0,7,0,0,0.375,0
0,12,0,0,348.4101563,0
1,77,0,0,49705.06641,3
1,83,0,0,43288.875,4
1,89,0,0,38498.90625,4
1,121,0,0,49263.375,4
2,139,0,0,32107.88672,4
2,140,0,0,32198.80078,4
2,140,0,0,32198.80078,4
2,139,0,0,34852.98047,4
1,75,0,0,43632.62109,1
2,78,0,0,43987.40625,1
2,71,0,0,49664.91797,1
2,37,0,0,5310.621094,1
1,20,0,0,483,1
1,25,0,0,310.3945313,1
1,28,0,0,214.5,1
1,27,0,0,179.71875,1
1,29,0,0,81,1
0,22,0,0,-60.85546875,0
0,25,0,0,-67.5,0
0,30,0,0,4.74609375,0
0,36,0,0,82.67578125,0
1,154,0,0,250542.3867,0
1,154,0,0,249099.3633,0
1,153,0,0,251246.5313,0
1,153,0,0,251998.8164,0
1,155,0,0,249840.75,0
1,156,0,0,246404.7539,0
1,156,0,0,244092,0
1,153,0,0,250500.75,0
0,31,0,0,0,0
0,32,0,0,-4.13671875,0
1,87,0,0,21684.41016,1
1,83,0,0,22946.51953,1
1,80,0,0,24259.5,1
1,78,0,0,25293.65625,1
1,85,0,0,22176,1
1,97,0,0,16776,1
2,121,0,0,11443.5,1
3,311,0,0,656362.0664,9
2,256,0,0,785225.5195,8
3,262,0,0,764100.457,8
4,467,0,0,808576.4648,9
5,574,0,0,498774.457,9
6,631,0,0,380847.9492,9
6,616,0,0,413038.5938,9
5,594,0,0,552254.25,9
4,402,0,0,668116.2305,1
4,402,0,0,666811.5,1
3,398,0,0,680894.1563,1
2,195,0,0,125589.8438,0
1,90,0,0,43222.96875,0
0,24,0,0,-1.60546875,0
0,22,0,0,-43.5,0
0,18,0,0,-48,0
1,41,0,0,1297.5,0
2,108,0,0,43713.28125,1
2,115,0,0,38087.34375,4
2,113,0,0,38312.28516,4
2,113,0,0,37783.41797,4
3,212,0,0,80655,4
4,325,0,0,75515.89453,4
4,330,0,0,74094,4
3,308,0,0,85564.18359,4
2,244,0,0,141537.7148,3
2,240,0,0,149661,0
2,244,0,0,144455.8008,0
3,316,0,0,87695.77734,0
2,219,0,0,119849.8008,0
1,112,0,0,29907.52734,0
2,119,0,0,28182.375,0
3,194,0,0,43416.28125,0
3,193,0,0,44265.33984,0
3,189,0,0,46089.87891,0
3,184,0,0,49577.90625,0
2,120,0,0,47654.71875,0
2,129,0,0,39312.375,0
2,139,0,0,30384.75,0
2,140,0,0,28112.73047,0
1,64,0,0,67.78125,0
2,89,0,0,-1841.496094,0
3,268,0,0,500594.7188,0
3,271,0,0,496169.707,0
3,262,0,0,527310.0938,0
3,250,0,0,574798.0313,0
3,236,0,0,637406.25,0
2,226,0,0,671318.9063,0
2,225,0,0,675464.3555,0
1,198,0,0,718412.1914,0
0,19,0,0,-5.71875,0
0,19,0,0,-5.71875,0
0,18,0,0,-1.39453125,0
0,19,0,0,25.5,0
0,20,0,0,14.21484375,0
0,19,0,0,25.5,0
0,20,0,0,14.21484375,0
0,21,0,0,10.44140625,0
0,22,0,0,20.25,0
0,21,0,0,26.34375,0
1,146,0,0,243783.9258,2
2,151,0,0,244577.25,2
2,154,0,0,243094.4063,2
2,155,0,0,242407.9336,2
3,164,0,0,219959.2617,2
3,162,0,0,223940.1445,2
3,162,0,0,223940.1445,2
3,160,0,0,228097.4063,2
3,121,0,0,62813.70703,0
3,167,0,0,48665.53125,0
3,164,0,0,49290,0
3,167,0,0,45682.55859,0
3,277,0,0,175214.5313,0
3,279,0,0,171601.875,0
3,283,0,0,164169,0
4,326,0,0,121870.8398,1
3,244,0,0,174837.1055,1
2,195,0,0,212575.793,1
2,197,0,0,209099.1914,1
2,216,0,0,165438.1055,1
1,125,0,0,19711.18359,1
1,121,0,0,19577.25,1
1,115,0,0,21633.46875,1
0,72,0,0,39841.62891,0
0,66,0,0,46319.51953,0
0,61,0,0,51606.84375,0
0,56,0,0,56885.09766,0
0,31,0,0,62377.58203,0
1,60,0,0,20776.25391,1
2,115,0,0,28414.18359,1
3,340,0,0,1278038.625,2
4,389,0,0,1133497.535,2
4,389,0,0,1133497.535,2
4,396,0,0,1095327.656,2
4,402,0,0,1069276.406,2
4,411,0,0,1027670.566,2
4,376,0,0,1059708,1
3,328,0,0,1178027.531,1
2,112,0,0,2289.75,0
2,143,0,0,70508.15625,0
3,257,0,0,141212.7188,1
3,259,0,0,139106.9063,1
3,253,0,0,142074.375,1
3,246,0,0,153370.3242,1
3,307,0,0,108291.8555,2
4,439,0,0,64941.22266,3
4,435,0,0,70536.33984,3
3,359,0,0,219800.3438,3
2,248,0,0,306188.332,2
2,245,0,0,313326.2461,2
3,251,0,0,299839.1836,2
3,253,0,0,295028.332,2
3,182,0,0,344441.4961,1
3,62,0,0,5347.03125,0
3,67,0,0,3892.933594,0
3,67,0,0,3892.933594,0
3,68,0,0,3857.25,0
3,67,0,0,4134.375,0
2,70,0,0,3132,0
3,92,0,0,1381.125,0
3,204,0,0,146630.168,0
2,185,0,0,180759.3164,0
2,175,0,0,202772.5898,0
2,174,0,0,204729,0
2,174,0,0,204729,0
2,171,0,0,210793.1367,0
2,166,0,0,223792.6992,0
1,142,0,0,251994.5039,0
1,132,0,0,207965.625,2
1,134,0,0,203714.6836,2
1,138,0,0,197752.0664,2
1,137,0,0,199616.7188,2
1,136,0,0,201618.4805,2
1,138,0,0,197752.0664,2
1,146,0,0,179880.0938,2
1,157,0,0,158054.0742,2
1,60,0,0,8053.675781,1
1,68,0,0,5007.714844,1
2,81,0,0,1875.644531,1
2,83,0,0,2178.75,1
2,83,0,0,2178.75,1
2,85,0,0,2191.207031,1
3,81,0,0,3628.875,1
3,80,0,0,3993.75,1
2,70,0,0,144.4101563,0
2,67,0,0,583.6054688,0
1,51,0,0,300.46875,0
1,47,0,0,329.7304688,0
1,44,0,0,330.46875,0
2,105,0,0,11790,0
2,199,0,0,89067.76172,0
3,340,0,0,291883.957,1
3,330,0,0,313508.4961,1
3,323,0,0,332599.0313,1
3,322,0,0,335347.2305,1
3,323,0,0,334386.75,1
3,326,0,0,326613.75,1
2,259,0,0,438319.7695,1
1,157,0,0,537211.5938,1
0,4,0,0,30.03515625,0
1,6,0,0,20.71875,0
2,16,0,0,1340.625,1
3,72,0,0,15314.625,2
3,71,0,0,15435.24609,2
3,76,0,0,12630.41016,2
4,98,0,0,9537.75,2
4,98,0,0,9537.75,2
4,98,0,0,9537.75,2
3,96,0,0,9926.402344,2
2,86,0,0,15643.32422,1
1,31,0,0,13004.49609,0
1,31,0,0,13221.92578,0
1,24,0,0,15960.09375,0
0,2,0,0,5.625,0
0,3,0,0,2.07421875,0
1,36,0,0,15006.28125,0
2,69,0,0,17737.69922,0
2,79,0,0,11508.57422,0
2,87,0,0,7278.28125,0
2,90,0,0,6808.417969,0
3,127,0,0,1264.933594,1
4,162,0,0,-3444.65625,2
4,163,0,0,-1412.25,3
4,137,0,0,1905.011719,3
3,109,0,0,3088.207031,4
3,142,0,0,83560.125,4
3,141,0,0,85826.35547,4
3,143,0,0,84376.44141,4
2,111,0,0,98930.25,3
1,81,0,0,119542.5352,2
1,85,0,0,119542.5352,1
0,83,0,0,118014.457,1
1,277,0,0,747982.5,5
1,245,0,0,919412.8008,5
1,245,0,0,915704.6836,5
1,249,0,0,894348.9492,5
1,254,0,0,859756.4063,5
1,267,0,0,796786.3477,5
1,289,0,0,680343.75,5
1,307,0,0,595158.3633,5
1,132,0,0,3271.511719,0
1,135,0,0,1944.246094,0
1,133,0,0,995.9414063,0
1,134,0,0,860.34375,0
1,124,0,0,-2367,0
1,106,0,0,3975.375,0
1,78,0,0,8708.25,0
1,55,0,0,10086.92578,0
0,32,0,0,3845.625,0
0,24,0,0,473.0507813,0
0,22,0,0,481.59375,0
0,16,0,0,160.5,0
1,22,0,0,25.5,0
1,28,0,0,-207.1757813,0
1,43,0,0,3136.5,0
2,96,0,0,80435.25,0
2,101,0,0,77844.62109,0
3,103,0,0,76011.75,0
3,102,0,0,77626.40625,0
3,102,0,0,78229.5,0
3,184,0,0,72683.12109,0
3,181,0,0,76229.33203,0
3,170,0,0,99888.375,0
2,120,0,0,75700.34766,0
2,116,0,0,78300.87891,0
2,124,0,0,69423.78516,1
2,136,0,0,55644.08203,1
2,145,0,0,44895.84375,1
2,78,0,0,157.40625,1
2,88,0,0,-2499.09375,1
2,97,0,0,-4269.65625,1
3,109,0,0,-3768.75,1
3,110,0,0,-2880.035156,1
3,112,0,0,-2104.417969,0
3,104,0,0,-1360.160156,0
3,93,0,0,-598.5,0
2,71,0,0,-99.28125,0
2,58,0,0,1201.347656,0
2,45,0,0,1536.503906,0
1,30,0,0,984.84375,0
1,52,0,0,33188.96484,0
0,73,0,0,97964.625,0
0,113,0,0,118111.7813,0
0,151,0,0,31612.5,0
1,168,0,0,6264.84375,0
2,181,0,0,1554.175781,6
3,194,0,0,5369.15625,12
3,205,0,0,20162.33203,18
4,230,0,0,34700.12109,18
4,194,0,0,69567.97266,18
4,153,0,0,49961.07422,18
5,131,0,0,486.09375,18
4,141,0,0,698.90625,18
3,130,0,0,1184.941406,12
2,118,0,0,3015,6
2,108,0,0,5692.5,0
1,59,0,0,2034.84375,0
1,58,0,0,2034.84375,0
1,53,0,0,2973.09375,0
0,35,0,0,3099,0
0,14,0,0,115.59375,0
0,14,0,0,108.8554688,0
1,24,0,0,1186.21875,1
1,25,0,0,1120.160156,1
1,25,0,0,1186.21875,1
1,24,0,0,1291.78125,1
1,25,0,0,1215.738281,1
1,26,0,0,1191.996094,1
1,20,0,0,1566.058594,1
1,19,0,0,1685.261719,1
0,10,0,0,6.64453125,0
0,15,0,0,210.4101563,0
0,16,0,0,182.25,0
0,16,0,0,182.25,0
0,15,0,0,210.4101563,0
0,17,0,0,139.5117188,0
0,20,0,0,102.4804688,0
0,20,0,0,102.4804688,0
0,20,0,0,111.84375,0
0,18,0,0,63,0
0,25,0,0,490.9570313,0
0,26,0,0,413.2617188,0
1,61,0,0,8034.292969,2
2,146,0,0,46214.25,2
3,320,0,0,574952.9648,4
4,451,0,0,385081.7695,4
4,450,0,0,384198.7148,4
5,595,0,0,240743.5313,4
6,640,0,0,191885.625,4
6,639,0,0,184849.0313,4
5,605,0,0,228829.4648,2
4,518,0,0,424433.5313,2
3,342,0,0,511678.0313,0
2,212,0,0,657871.8164,0
2,212,0,0,667187.5313,0
1,64,0,0,14716.11328,0
0,11,0,0,118.7460938,0
0,10,0,0,116.25,0
1,19,0,0,4405.5,0
1,31,0,0,4099.300781,0
1,43,0,0,2041.03125,0
1,77,0,0,48948.09375,0
1,131,0,0,186248.25,0
2,163,0,0,108762.4688,0
2,192,0,0,89914.21875,0
2,202,0,0,99570.19922,0
1,196,0,0,105003.2813,0
1,190,0,0,111358.957,0
1,182,0,0,122721.75,0
1,151,0,0,191583.5273,0
1,103,0,0,29407.5,0
0,76,0,0,2245.511719,0
0,65,0,0,2733.738281,0
1,76,0,0,4619.53125,0
2,150,0,0,90001.40625,0
2,164,0,0,69295.39453,0
2,167,0,0,67482.28125,0
2,175,0,0,61358.90625,0
2,192,2,0,44971.27734,0
2,201,2,0,42175.30078,0
2,215,2,0,29753.71875,0
1,210,2,0,32951.84766,0
1,156,2,0,3453.925781,1
1,142,2,0,6951.410156,1
1,134,2,0,-198.2460938,1
1,156,2,0,-7256.496094,1
2,161,0,0,-7592.90625,1
2,163,0,0,-11927.63672,1
2,161,0,0,-12703.78125,1
2,145,0,0,-10262.77734,1
2,129,0,0,4873.347656,5
2,122,0,0,5966.238281,5
2,123,0,0,6238.746094,5
2,89,0,0,16334.44922,5
1,65,0,0,28036.5,5
1,47,0,0,39149.73047,5
1,16,0,0,2610.75,5
1,16,0,0,2610.75,5
0,7,0,0,130.5351563,0
0,8,0,0,96,0
0,7,0,0,101.3085938,0
0,6,0,0,113.8007813,0
0,1,0,0,16.21875,0
0,1,0,0,20.96484375,0
1,3,0,0,17.80078125,0
2,133,0,0,358638.1055,0
3,218,0,0,286960.9688,0
3,217,0,0,293564.7305,0
3,217,0,0,294459.6563,0
4,225,0,0,278936.9414,0
4,225,0,0,279777.375,0
4,225,0,0,279777.375,0
3,223,0,0,285176.5313,0
2,98,0,0,76125.45703,0
1,19,0,0,283.875,0
1,25,0,0,13.79296875,0
1,36,3,0,-277.03125,0
1,48,4,0,5472.878906,1
1,55,4,0,4029.363281,1
1,62,5,0,3581.71875,1
2,70,5,0,3140.332031,1
3,197,5,0,281410.5938,1
3,203,6,0,272706.9727,1
3,226,6,0,215925.6445,1
3,224,3,0,214692.7148,1
2,207,2,0,250612.6992,0
2,202,2,0,259731,0
2,212,1,0,225248.625,0
1,222,2,0,206797.3242,0
0,92,2,0,14157.09375,0
0,82,1,0,18094.32422,0
0,60,1,0,4242.46875,0
0,62,1,0,3380.34375,0
0,70,1,0,928.96875,0
1,84,1,0,13575,0
2,86,1,0,12788.23828,5
2,83,0,0,13896.69141,5
3,103,0,0,105450.293,10
4,118,0,0,80370,11
5,135,0,0,67035.05859,15
6,133,0,0,67134.52734,17
6,125,1,0,50025.09375,17
5,111,1,0,100129.5,17
4,93,1,0,159358.1836,12
4,81,1,0,195831.6563,12
3,59,1,0,199802.3438,7
3,56,1,0,194363.8242,9
2,33,1,0,57170.16797,5
2,38,1,0,81111,65
2,76,0,0,83939.61328,65
2,84,0,0,64173.28125,65
3,95,0,0,5325.855469,68
3,94,0,0,4963.5,68
3,95,0,0,5478.46875,68
3,95,0,0,4944,66
3,96,0,0,5157.550781,66
3,88,0,0,62959.96875,5
4,63,0,0,52486.13672,6
5,69,0,0,29152.125,6
5,91,0,0,53951.51953,4
6,102,0,0,47747.21484,4
6,103,0,0,47864.94141,4
6,100,0,0,108361.9688,3
6,108,0,0,48388.59375,8
6,113,0,0,46752.28125,7
6,117,0,0,75045.65625,6
6,134,0,0,65024.71875,7
6,205,1,0,80357.09766,7
6,212,1,0,70609.04297,7
6,257,1,0,45576.01172,7
6,295,1,0,2898.375,9
7,349,1,0,-15029.14453,10
7,458,1,0,61295.07422,20
7,450,1,0,51473.35547,20
6,425,1,0,63037.65234,19
6,339,0,0,182857.0313,19
5,368,0,0,51802.01953,20
5,359,0,0,88197.31641,20
4,321,0,0,170075.3438,18
3,293,0,0,207967.5,12
2,194,0,0,46296.46875,2
1,203,0,0,34431.65625,2
1,212,0,0,36878.82422,2
0,217,0,0,35454.24609,1
0,173,0,0,7672.582031,0
0,140,0,0,6780.785156,0
0,133,0,0,7519.300781,0
0,100,0,0,1187.472656,0
0,84,0,0,6383.613281,0
0,68,0,0,7207.03125,0
0,67,0,0,7106.800781,0
0,63,0,0,7106.800781,0
1,132,0,0,101208.832,1
2,149,0,0,75926.14453,1
3,170,0,0,53729.71875,1
4,258,0,0,32800.5,1
5,265,0,0,35548.62891,1
5,264,0,0,34360.03125,1
6,265,0,0,35257.5,1
6,249,0,0,50820.92578,1
5,178,0,0,44369.42578,0
4,166,0,0,57577.96875,0
4,160,0,0,64564.69922,0
4,107,0,0,1860.375,0
4,110,0,0,1056.714844,0
5,142,5,0,3128.753906,0
4,136,5,0,5134.40625,0
5,154,5,0,361.59375,1
5,154,5,0,361.59375,1
5,144,5,0,-2237.90625,1
4,126,5,0,4411.5,1
4,93,5,0,16176.73828,1
4,229,5,0,285562.5,2
